t_s,codec,used_mib,total_mib,util_gpu,util_mem,power_w,temp_c,clock_sm_mhz,clock_mem_mhz,torch_alloc_mib,torch_reserved_mib,torch_max_alloc_mib,message_id
1474.2620,bf16,11935,12288,100,1,169.16,63,1980,9251,28301.4,28382,28355.2,2
1474.4467,bf16,11935,12288,100,1,169.17,63,1980,9251,28301.4,28382,28355.2,2
1474.6298,bf16,11935,12288,100,1,169.17,63,1980,9251,28301.4,28382,28355.2,2
1474.7997,bf16,11935,12288,100,1,169.17,63,1980,9251,28301.4,28382,28355.2,2
1474.9715,bf16,11934,12288,100,1,169.51,63,1980,9251,28301.4,28382,28355.2,2
1475.1567,bf16,11934,12288,100,1,169.51,63,1980,9251,28301.4,28382,28355.2,2
1475.3274,bf16,11934,12288,100,1,169.51,63,1980,9251,28301.4,28382,28355.2,2
1475.4968,bf16,11934,12288,100,1,169.54,63,1980,9251,28301.4,28382,28355.2,2
1475.6865,bf16,11934,12288,100,1,169.54,63,1980,9251,28301.4,28382,28355.2,2
1475.8719,bf16,11934,12288,100,1,169.54,63,1980,9251,28301.4,28382,28355.2,2
1476.0563,bf16,11934,12288,100,1,169.5,63,1980,9251,28301.4,28382,28355.2,2
1476.2260,bf16,11934,12288,100,1,169.5,63,1980,9251,28301.4,28382,28355.2,2
1476.3969,bf16,11934,12288,100,1,169.5,63,1980,9251,28301.4,28382,28355.2,2
1476.5648,bf16,11934,12288,100,1,169.76,63,1980,9251,28301.4,28382,28355.2,2
1476.7506,bf16,11934,12288,100,1,169.76,63,1980,9251,28301.4,28382,28355.2,2
1476.9209,bf16,11934,12288,100,1,169.76,63,1980,9251,28301.4,28382,28355.2,2
1477.0892,bf16,11934,12288,100,1,169.97,63,1980,9251,28301.4,28382,28355.2,2
1477.2716,bf16,11934,12288,100,1,169.97,63,1980,9251,28301.4,28382,28355.2,2
1477.4406,bf16,11934,12288,100,1,169.88,63,1980,9251,28301.4,28382,28355.2,2
1477.6263,bf16,11934,12288,100,1,169.88,63,1980,9251,28301.4,28382,28355.2,2
1477.8127,bf16,11934,12288,100,1,169.88,63,1980,9251,28301.4,28382,28355.2,2
1477.9813,bf16,11934,12288,100,1,169.63,63,1980,9251,28301.4,28382,28355.2,2
1478.1543,bf16,11934,12288,100,1,169.63,63,1980,9251,28301.4,28382,28355.2,2
1478.3268,bf16,11934,12288,100,1,169.63,63,1980,9251,28301.4,28382,28355.2,2
1478.5118,bf16,11934,12288,100,1,169.65,63,1980,9251,28301.4,28382,28355.2,2
1478.6808,bf16,11934,12288,100,1,169.65,63,1980,9251,28301.4,28382,28355.2,2
1478.8534,bf16,11934,12288,100,1,169.65,63,1980,9251,28301.4,28382,28355.2,2
1479.0218,bf16,11934,12288,100,1,169.83,63,1980,9251,28301.4,28382,28355.2,2
1479.1907,bf16,11934,12288,100,1,169.83,63,1980,9251,28301.4,28382,28355.2,2
1479.3745,bf16,11934,12288,100,1,169.83,63,1980,9251,28301.4,28382,28355.2,2
1479.5443,bf16,11934,12288,100,1,169.71,63,1980,9251,28301.4,28382,28355.2,2
1479.7144,bf16,11934,12288,100,1,169.71,63,1980,9251,28301.4,28382,28355.2,2
1479.8865,bf16,11935,12288,100,1,169.71,63,1980,9251,28301.4,28382,28355.2,2
1480.0733,bf16,11935,12288,100,1,169.65,63,1980,9251,28301.4,28382,28355.2,2
1480.2604,bf16,11935,12288,100,1,169.65,63,1980,9251,28301.4,28382,28355.2,2
1480.4324,bf16,11935,12288,100,1,169.69,63,1980,9251,28301.4,28382,28355.2,2
1480.6044,bf16,11935,12288,100,1,169.69,63,1980,9251,28301.4,28382,28355.2,2
1480.7754,bf16,11937,12288,100,1,169.69,63,1980,9251,28301.4,28382,28355.2,2
1480.9474,bf16,11937,12288,100,1,169.81,63,1980,9251,28301.4,28382,28355.2,2
1481.1164,bf16,11937,12288,100,1,169.81,63,1980,9251,28301.4,28382,28355.2,2
1481.2890,bf16,11937,12288,100,1,169.81,63,1980,9251,28301.4,28382,28355.2,2
1481.4730,bf16,11937,12288,100,1,169.8,63,1980,9251,28301.4,28382,28355.2,2
1481.6589,bf16,11937,12288,100,1,169.8,63,1980,9251,28301.4,28382,28355.2,2
1481.8309,bf16,11937,12288,100,1,169.8,63,1980,9251,28301.4,28382,28355.2,2
1482.0029,bf16,11937,12288,100,1,169.76,63,1980,9251,28301.4,28382,28355.2,2
1482.1903,bf16,11937,12288,100,1,169.76,63,1980,9251,28301.4,28382,28355.2,2
1482.3586,bf16,11937,12288,100,1,169.76,63,1980,9251,28301.4,28382,28355.2,2
1482.5326,bf16,11937,12288,100,1,169.68,63,1980,9251,28301.4,28382,28355.2,2
1482.7197,bf16,11937,12288,100,1,169.68,63,1980,9251,28301.4,28382,28355.2,2
1482.9220,bf16,11937,12288,100,1,169.69,63,1980,9251,28301.4,28382,28355.2,2
1483.1094,bf16,11937,12288,100,1,169.69,63,1980,9251,28301.4,28382,28355.2,2
1483.2800,bf16,11937,12288,100,1,169.69,63,1980,9251,28301.4,28382,28355.2,2
1483.4649,bf16,11937,12288,100,1,169.76,63,1980,9251,28301.4,28382,28355.2,2
1483.6353,bf16,11937,12288,100,1,169.76,63,1980,9251,28301.4,28382,28355.2,2
1483.8044,bf16,11937,12288,100,1,169.76,63,1980,9251,28301.4,28382,28355.2,2
1483.9901,bf16,11937,12288,100,1,169.69,63,1980,9251,28301.4,28382,28355.2,2
1484.1606,bf16,11937,12288,100,1,169.69,63,1980,9251,28301.4,28382,28355.2,2
1484.3315,bf16,11937,12288,100,1,169.69,63,1980,9251,28301.4,28382,28355.2,2
1484.5164,bf16,11937,12288,100,1,169.68,63,1980,9251,28301.4,28382,28355.2,2
1484.6848,bf16,11937,12288,100,1,169.68,63,1980,9251,28301.4,28382,28355.2,2
1484.8702,bf16,11937,12288,100,1,169.68,63,1980,9251,28301.4,28382,28355.2,2
1485.0557,bf16,11937,12288,100,1,169.73,63,1980,9251,28301.4,28382,28355.2,2
1485.2252,bf16,11937,12288,100,1,169.73,63,1980,9251,28301.4,28382,28355.2,2
1485.3963,bf16,11937,12288,100,1,169.73,63,1980,9251,28301.4,28382,28355.2,2
1485.5669,bf16,11937,12288,100,1,169.82,63,1980,9251,28301.4,28382,28355.2,2
1485.7357,bf16,11937,12288,100,1,169.82,63,1980,9251,28301.4,28382,28355.2,2
1485.9077,bf16,11937,12288,100,1,169.82,63,1980,9251,28301.4,28382,28355.2,2
1486.0811,bf16,11937,12288,100,1,169.79,63,1980,9251,28301.4,28382,28355.2,2
1486.2524,bf16,11937,12288,100,1,169.79,63,1980,9251,28301.4,28382,28355.2,2
1486.4200,bf16,11937,12288,100,1,169.79,63,1980,9251,28301.4,28382,28355.2,2
1486.5908,bf16,11937,12288,100,1,169.79,63,1980,9251,28301.4,28382,28355.2,2
1486.7788,bf16,11937,12288,100,1,169.79,63,1980,9251,28301.4,28382,28355.2,2
1486.9509,bf16,11937,12288,100,1,169.95,63,1980,9251,28301.4,28382,28355.2,2
1487.1227,bf16,11937,12288,100,1,169.95,63,1980,9251,28301.4,28382,28355.2,2
1487.3091,bf16,11937,12288,100,1,169.95,63,1980,9251,28301.4,28382,28355.2,2
1487.4758,bf16,11937,12288,100,1,170.02,63,1980,9251,28301.4,28382,28355.2,2
1487.6458,bf16,11937,12288,100,1,170.02,63,1980,9251,28301.4,28382,28355.2,2
1487.8167,bf16,11937,12288,100,1,170.02,63,1980,9251,28301.4,28382,28355.2,2
1487.9858,bf16,11937,12288,100,1,169.92,63,1980,9251,28301.4,28382,28355.2,2
1488.1587,bf16,11937,12288,100,1,169.92,63,1980,9251,28301.4,28382,28355.2,2
1488.3283,bf16,11937,12288,100,1,169.92,63,1980,9251,28301.4,28382,28355.2,2
1488.4998,bf16,11937,12288,100,1,169.95,63,1980,9251,28301.4,28382,28355.2,2
1488.6715,bf16,11937,12288,100,1,169.95,63,1980,9251,28301.4,28382,28355.2,2
1488.8586,bf16,11937,12288,100,1,169.95,63,1980,9251,28301.4,28382,28355.2,2
1489.0301,bf16,11937,12288,100,1,169.97,63,1980,9251,28301.4,28382,28355.2,2
1489.1992,bf16,11937,12288,100,1,169.97,63,1980,9251,28301.4,28382,28355.2,2
1489.3706,bf16,11937,12288,100,1,169.97,63,1980,9251,28301.4,28382,28355.2,2
1489.5388,bf16,11937,12288,100,1,170.01,63,1980,9251,28301.4,28382,28355.2,2
1489.7250,bf16,11937,12288,100,1,170.01,63,1980,9251,28301.4,28382,28355.2,2
1489.9109,bf16,11937,12288,100,1,170.01,63,1980,9251,28301.4,28382,28355.2,2
1490.0781,bf16,11937,12288,100,2,169.93,63,1980,9251,28301.4,28382,28355.2,2
1490.2634,bf16,11937,12288,100,2,169.93,63,1980,9251,28301.4,28382,28355.2,2
1490.4333,bf16,11937,12288,100,2,169.93,63,1980,9251,28301.4,28382,28355.2,2
1490.6022,bf16,11937,12288,100,2,169.9,63,1980,9251,28301.4,28382,28355.2,2
1490.7888,bf16,11937,12288,100,2,169.9,63,1980,9251,28301.4,28382,28355.2,2
1490.9595,bf16,11937,12288,100,1,169.78,63,1980,9251,28301.4,28382,28355.2,2
1491.1301,bf16,11937,12288,100,1,169.78,63,1980,9251,28301.4,28382,28355.2,2
1491.2981,bf16,11937,12288,100,1,169.78,63,1980,9251,28301.4,28382,28355.2,2
1491.4665,bf16,11937,12288,100,1,169.72,63,1980,9251,28301.4,28382,28355.2,2
1491.6386,bf16,11937,12288,100,1,169.72,63,1980,9251,28301.4,28382,28355.2,2
1491.8093,bf16,11937,12288,100,1,169.72,63,1980,9251,28301.4,28382,28355.2,2
1491.9804,bf16,11937,12288,100,1,169.77,63,1980,9251,28301.4,28382,28355.2,2
1492.1507,bf16,11937,12288,100,1,169.77,63,1980,9251,28301.4,28382,28355.2,2
1492.3208,bf16,11937,12288,100,1,169.77,63,1980,9251,28301.4,28382,28355.2,2
1492.4899,bf16,11937,12288,100,1,169.82,63,1980,9251,28301.4,28382,28355.2,2
1492.6594,bf16,11937,12288,100,1,169.82,63,1980,9251,28301.4,28382,28355.2,2
1492.8324,bf16,11937,12288,100,1,169.82,63,1980,9251,28301.4,28382,28355.2,2
1493.0049,bf16,11937,12288,100,1,169.78,63,1980,9251,28301.4,28382,28355.2,2
1493.1877,bf16,11937,12288,100,1,169.78,63,1980,9251,28301.4,28382,28355.2,2
1493.3583,bf16,11937,12288,100,1,169.78,63,1980,9251,28301.4,28382,28355.2,2
1493.5271,bf16,11937,12288,100,1,169.9,63,1980,9251,28301.4,28382,28355.2,2
1493.7110,bf16,11937,12288,100,1,169.9,63,1980,9251,28301.4,28382,28355.2,2
1493.8819,bf16,11937,12288,100,1,169.9,63,1980,9251,28301.4,28382,28355.2,2
1494.0654,bf16,11937,12288,100,1,169.85,63,1980,9251,28301.4,28382,28355.2,2
1494.2530,bf16,11937,12288,100,1,169.85,63,1980,9251,28301.4,28382,28355.2,2
1494.4211,bf16,11937,12288,100,1,169.51,63,1980,9251,28301.4,28382,28355.2,2
1494.6067,bf16,11937,12288,100,1,169.51,63,1980,9251,28301.4,28382,28355.2,2
1494.7897,bf16,11937,12288,100,1,169.51,63,1980,9251,28301.4,28382,28355.2,2
1494.9588,bf16,11937,12288,100,1,169.37,63,1980,9251,28301.4,28382,28355.2,2
1495.1427,bf16,11936,12288,100,1,169.37,63,1980,9251,28301.4,28382,28355.2,2
1495.3102,bf16,11936,12288,100,1,169.37,63,1980,9251,28301.4,28382,28355.2,2
1495.4791,bf16,11936,12288,100,1,169.62,63,1980,9251,28301.4,28382,28355.2,2
1495.6633,bf16,11936,12288,100,1,169.62,63,1980,9251,28301.4,28382,28355.2,2
1495.8340,bf16,11936,12288,100,1,169.62,63,1980,9251,28301.4,28382,28355.2,2
1496.0200,bf16,11936,12288,100,1,169.79,63,1980,9251,28301.4,28382,28355.2,2
1496.2029,bf16,11936,12288,100,1,169.79,63,1980,9251,28301.4,28382,28355.2,2
1496.3743,bf16,11936,12288,100,1,169.79,63,1980,9251,28301.4,28382,28355.2,2
1496.5437,bf16,11936,12288,100,1,169.87,63,1980,9251,28301.4,28382,28355.2,2
1496.7289,bf16,11936,12288,100,1,169.87,63,1980,9251,28301.4,28382,28355.2,2
1496.9003,bf16,11934,12288,100,1,169.87,63,1980,9251,28301.4,28382,28355.2,2
1497.0861,bf16,11913,12288,100,2,169.93,63,1980,9251,28301.4,28382,28355.2,2
1497.2585,bf16,11913,12288,100,2,169.93,63,1980,9251,28301.4,28382,28355.2,2
1497.4297,bf16,11913,12288,100,2,169.93,63,1980,9251,28301.4,28382,28355.2,2
1497.5976,bf16,11913,12288,100,2,170.02,63,1980,9251,28301.4,28382,28355.2,2
1497.7833,bf16,11913,12288,100,2,170.02,63,1980,9251,28301.4,28382,28355.2,2
1497.9536,bf16,11913,12288,100,1,169.98,63,1980,9251,28301.4,28382,28355.2,2
1498.1256,bf16,11913,12288,100,1,169.98,63,1980,9251,28301.4,28382,28355.2,2
1498.2950,bf16,11913,12288,100,1,169.98,63,1980,9251,28301.4,28382,28355.2,2
1498.4671,bf16,11913,12288,100,1,169.94,63,1980,9251,28301.4,28382,28355.2,2
1498.6362,bf16,11913,12288,100,1,169.94,63,1980,9251,28301.4,28382,28355.2,2
1498.8221,bf16,11913,12288,100,1,169.94,63,1980,9251,28301.4,28382,28355.2,2
1498.9888,bf16,11913,12288,100,1,169.83,63,1980,9251,28301.4,28382,28355.2,2
1499.1557,bf16,11913,12288,100,1,169.83,63,1980,9251,28301.4,28382,28355.2,2
1499.3247,bf16,11913,12288,100,1,169.83,63,1980,9251,28301.4,28382,28355.2,2
1499.4947,bf16,11913,12288,100,1,169.75,63,1980,9251,28301.4,28382,28355.2,2
1499.6653,bf16,11913,12288,100,1,169.75,63,1980,9251,28301.4,28382,28355.2,2
1499.8374,bf16,11913,12288,100,1,169.75,63,1980,9251,28301.4,28382,28355.2,2
1500.0081,bf16,11913,12288,100,1,169.68,63,1980,9251,28301.4,28382,28355.2,2
1500.1770,bf16,11913,12288,100,1,169.68,63,1980,9251,28301.4,28382,28355.2,2
1500.3634,bf16,11913,12288,100,1,169.68,63,1980,9251,28301.4,28382,28355.2,2
1500.5355,bf16,11913,12288,100,1,169.68,63,1980,9251,28301.4,28382,28355.2,2
1500.7194,bf16,11913,12288,100,1,169.68,63,1980,9251,28301.4,28382,28355.2,2
1500.9049,bf16,11913,12288,100,1,169.68,63,1980,9251,28301.4,28382,28355.2,2
1501.0748,bf16,11913,12288,100,1,169.66,63,1980,9251,28301.4,28382,28355.2,2
1501.2587,bf16,11913,12288,100,1,169.66,63,1980,9251,28301.4,28382,28355.2,2
1501.4327,bf16,11913,12288,100,1,169.66,63,1980,9251,28301.4,28382,28355.2,2
1501.6043,bf16,11913,12288,100,1,169.67,63,1980,9251,28301.4,28382,28355.2,2
1501.7933,bf16,11913,12288,100,1,169.67,63,1980,9251,28301.4,28382,28355.2,2
1501.9664,bf16,11913,12288,100,1,169.8,63,1980,9251,28301.4,28382,28355.2,2
1502.1376,bf16,11913,12288,100,1,169.8,63,1980,9251,28301.4,28382,28355.2,2
1502.3239,bf16,11913,12288,100,1,169.8,63,1980,9251,28301.4,28382,28355.2,2
1502.4927,bf16,11913,12288,100,1,170.03,63,1980,9251,28301.4,28382,28355.2,2
1502.6619,bf16,11913,12288,100,1,170.03,63,1980,9251,28301.4,28382,28355.2,2
1502.8330,bf16,11913,12288,100,1,170.03,63,1980,9251,28301.4,28382,28355.2,2
1503.0029,bf16,11913,12288,100,1,169.97,63,1980,9251,28301.4,28382,28355.2,2
1503.1888,bf16,11913,12288,100,1,169.97,63,1980,9251,28301.4,28382,28355.2,2
1503.3579,bf16,11913,12288,100,1,169.97,63,1980,9251,28301.4,28382,28355.2,2
1503.5261,bf16,11913,12288,100,1,169.95,63,1980,9251,28301.4,28382,28355.2,2
1503.7116,bf16,11913,12288,100,1,169.95,63,1980,9251,28301.4,28382,28355.2,2
1503.8981,bf16,11913,12288,100,1,169.95,63,1980,9251,28301.4,28382,28355.2,2
1504.0691,bf16,11913,12288,100,1,169.88,63,1980,9251,28301.4,28382,28355.2,2
1504.2541,bf16,11913,12288,100,1,169.88,63,1980,9251,28301.4,28382,28355.2,2
1504.4209,bf16,11913,12288,100,1,169.88,63,1980,9251,28301.4,28382,28355.2,2
1504.5912,bf16,11913,12288,100,1,169.9,63,1980,9251,28301.4,28382,28355.2,2
1504.7599,bf16,11913,12288,100,1,169.9,63,1980,9251,28301.4,28382,28355.2,2
1504.9294,bf16,11913,12288,100,1,169.9,63,1980,9251,28301.4,28382,28355.2,2
1505.1031,bf16,11913,12288,100,1,169.96,63,1980,9251,28301.4,28382,28355.2,2
1505.2718,bf16,11913,12288,100,1,169.96,63,1980,9251,28301.4,28382,28355.2,2
1505.4429,bf16,11913,12288,100,1,170.06,63,1980,9251,28301.4,28382,28355.2,2
1505.6122,bf16,11913,12288,100,1,170.06,63,1980,9251,28301.4,28382,28355.2,2
1505.7809,bf16,11913,12288,100,1,170.06,63,1980,9251,28301.4,28382,28355.2,2
1505.9494,bf16,11928,12288,100,1,169.98,63,1980,9251,28301.4,28382,28355.2,2
1506.1356,bf16,11930,12288,100,1,169.98,63,1980,9251,28301.4,28382,28355.2,2
1506.3237,bf16,11930,12288,100,1,169.98,63,1980,9251,28301.4,28382,28355.2,2
1506.4937,bf16,11930,12288,100,1,169.74,63,1980,9251,28301.4,28382,28355.2,2
1506.6780,bf16,11930,12288,100,1,169.74,63,1980,9251,28301.4,28382,28355.2,2
1506.8619,bf16,11930,12288,100,1,169.74,63,1980,9251,28302.4,28382,28355.2,2
1507.0299,bf16,11931,12288,100,1,169.26,63,1980,9251,28302.4,28382,28355.2,2
1507.2164,bf16,11931,12288,100,1,169.26,63,1980,9251,28302.4,28382,28355.2,2
1507.3849,bf16,11931,12288,100,1,169.26,63,1980,9251,28302.4,28382,28355.2,2
1507.5546,bf16,11931,12288,100,1,169.56,63,1980,9251,28302.4,28382,28355.2,2
1507.7381,bf16,11931,12288,100,1,169.56,63,1980,9251,28302.4,28382,28355.2,2
1507.9235,bf16,11931,12288,100,1,169.56,63,1980,9251,28302.4,28382,28355.2,2
1508.0934,bf16,11931,12288,100,1,170.08,63,1980,9251,28302.4,28382,28355.2,2
1508.2783,bf16,11931,12288,100,1,170.08,63,1980,9251,28302.4,28382,28355.2,2
1508.4469,bf16,11931,12288,100,1,170.15,63,1980,9251,28302.4,28382,28355.2,2
1508.6152,bf16,11931,12288,100,1,170.15,63,1980,9251,28302.4,28382,28355.2,2
1508.7993,bf16,11931,12288,100,1,170.15,63,1980,9251,28302.4,28382,28355.2,2
1508.9698,bf16,11931,12288,100,1,170.12,63,1980,9251,28302.4,28382,28355.2,2
1509.1388,bf16,11931,12288,100,1,170.12,63,1980,9251,28302.4,28382,28355.2,2
1509.3234,bf16,11931,12288,100,1,170.12,63,1980,9251,28302.4,28382,28355.2,2
1509.4944,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1509.6668,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1509.8359,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1510.0190,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1510.1889,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1510.3584,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1510.5289,bf16,11931,12288,100,1,170.14,63,1980,9251,28302.4,28382,28355.2,2
1510.6989,bf16,11931,12288,100,1,170.14,63,1980,9251,28302.4,28382,28355.2,2
1510.8715,bf16,11931,12288,100,1,170.14,63,1980,9251,28302.4,28382,28355.2,2
1511.0570,bf16,11931,12288,100,1,170.09,63,1980,9251,28302.4,28382,28355.2,2
1511.2276,bf16,11931,12288,100,1,170.09,63,1980,9251,28302.4,28382,28355.2,2
1511.3991,bf16,11931,12288,100,1,170.09,63,1980,9251,28302.4,28382,28355.2,2
1511.5662,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1511.7512,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1511.9214,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1512.0945,bf16,11931,12288,100,1,169.88,63,1980,9251,28302.4,28382,28355.2,2
1512.2674,bf16,11931,12288,100,1,169.88,63,1980,9251,28302.4,28382,28355.2,2
1512.4404,bf16,11931,12288,100,1,169.92,63,1980,9251,28302.4,28382,28355.2,2
1512.6109,bf16,11931,12288,100,1,169.92,63,1980,9251,28302.4,28382,28355.2,2
1512.7979,bf16,11931,12288,100,1,169.92,63,1980,9251,28302.4,28382,28355.2,2
1512.9679,bf16,11931,12288,100,1,169.91,63,1980,9251,28302.4,28382,28355.2,2
1513.1394,bf16,11931,12288,100,1,169.91,63,1980,9251,28302.4,28382,28355.2,2
1513.3114,bf16,11931,12288,100,1,169.91,63,1980,9251,28302.4,28382,28355.2,2
1513.4834,bf16,11931,12288,100,1,169.94,63,1980,9251,28302.4,28382,28355.2,2
1513.6519,bf16,11931,12288,100,1,169.94,63,1980,9251,28302.4,28382,28355.2,2
1513.8208,bf16,11931,12288,100,1,169.94,63,1980,9251,28302.4,28382,28355.2,2
1513.9885,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1514.1719,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1514.3448,bf16,11931,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1514.5166,bf16,11931,12288,100,1,169.93,63,1980,9251,28302.4,28382,28355.2,2
1514.6883,bf16,11931,12288,100,1,169.93,63,1980,9251,28302.4,28382,28355.2,2
1514.8604,bf16,11931,12288,100,1,169.93,63,1980,9251,28302.4,28382,28355.2,2
1515.0306,bf16,11931,12288,100,1,169.69,63,1980,9251,28302.4,28382,28355.2,2
1515.2165,bf16,11931,12288,100,1,169.69,63,1980,9251,28302.4,28382,28355.2,2
1515.4045,bf16,11931,12288,100,1,169.69,63,1980,9251,28302.4,28382,28355.2,2
1515.5761,bf16,11931,12288,100,1,169.52,63,1980,9251,28302.4,28382,28355.2,2
1515.7648,bf16,11931,12288,100,1,169.52,63,1980,9251,28302.4,28382,28355.2,2
1515.9528,bf16,11931,12288,100,1,169.39,63,1980,9251,28302.4,28382,28355.2,2
1516.1228,bf16,11931,12288,100,1,169.39,63,1980,9251,28302.4,28382,28355.2,2
1516.2923,bf16,11931,12288,100,1,169.39,63,1980,9251,28302.4,28382,28355.2,2
1516.4663,bf16,11931,12288,100,1,169.63,63,1980,9251,28302.4,28382,28355.2,2
1516.6381,bf16,11931,12288,100,1,169.63,63,1980,9251,28302.4,28382,28355.2,2
1516.8230,bf16,11931,12288,100,1,169.63,63,1980,9251,28302.4,28382,28355.2,2
1516.9928,bf16,11931,12288,100,1,169.6,63,1980,9251,28302.4,28382,28355.2,2
1517.1609,bf16,11931,12288,100,1,169.6,63,1980,9251,28302.4,28382,28355.2,2
1517.3313,bf16,11931,12288,100,1,169.6,63,1980,9251,28302.4,28382,28355.2,2
1517.5036,bf16,11931,12288,100,1,169.66,63,1980,9251,28302.4,28382,28355.2,2
1517.6737,bf16,11931,12288,100,1,169.66,63,1980,9251,28302.4,28382,28355.2,2
1517.8604,bf16,11931,12288,100,1,169.66,63,1980,9251,28302.4,28382,28355.2,2
1518.0304,bf16,11931,12288,100,1,169.61,63,1980,9251,28302.4,28382,28355.2,2
1518.2146,bf16,11930,12288,100,1,169.61,63,1980,9251,28302.4,28382,28355.2,2
1518.3854,bf16,11930,12288,100,1,169.61,63,1980,9251,28302.4,28382,28355.2,2
1518.5561,bf16,11930,12288,100,1,169.62,63,1980,9251,28302.4,28382,28355.2,2
1518.7406,bf16,11930,12288,100,1,169.62,63,1980,9251,28302.4,28382,28355.2,2
1518.9117,bf16,11930,12288,100,1,169.62,63,1980,9251,28302.4,28382,28355.2,2
1519.0822,bf16,11930,12288,100,1,169.77,63,1980,9251,28302.4,28382,28355.2,2
1519.2514,bf16,11930,12288,100,1,169.77,63,1980,9251,28302.4,28382,28355.2,2
1519.4237,bf16,11930,12288,100,1,169.77,63,1980,9251,28302.4,28382,28355.2,2
1519.5939,bf16,11930,12288,100,1,169.94,63,1980,9251,28302.4,28382,28355.2,2
1519.7646,bf16,11930,12288,100,1,169.94,63,1980,9251,28302.4,28382,28355.2,2
1519.9346,bf16,11930,12288,100,1,169.94,63,1980,9251,28302.4,28382,28355.2,2
1520.1045,bf16,11928,12288,100,1,169.91,63,1980,9251,28302.4,28382,28355.2,2
1520.2775,bf16,11928,12288,100,1,169.91,63,1980,9251,28302.4,28382,28355.2,2
1520.4510,bf16,11928,12288,100,1,169.91,63,1980,9251,28302.4,28382,28355.2,2
1520.6228,bf16,11928,12288,100,1,169.91,63,1980,9251,28302.4,28382,28355.2,2
1520.7937,bf16,11928,12288,100,1,169.91,63,1980,9251,28302.4,28382,28355.2,2
1520.9647,bf16,11928,12288,100,1,169.79,63,1980,9251,28302.4,28382,28355.2,2
1521.1512,bf16,11928,12288,100,1,169.79,63,1980,9251,28302.4,28382,28355.2,2
1521.3348,bf16,11928,12288,100,1,169.79,63,1980,9251,28302.4,28382,28355.2,2
1521.5043,bf16,11928,12288,100,1,169.83,63,1980,9251,28302.4,28382,28355.2,2
1521.6899,bf16,11928,12288,100,1,169.83,63,1980,9251,28302.4,28382,28355.2,2
1521.8608,bf16,11928,12288,100,1,169.83,63,1980,9251,28302.4,28382,28355.2,2
1522.0475,bf16,11928,12288,100,1,169.83,63,1980,9251,28302.4,28382,28355.2,2
1522.2164,bf16,11928,12288,100,1,169.83,63,1980,9251,28302.4,28382,28355.2,2
1522.3855,bf16,11928,12288,100,1,169.83,63,1980,9251,28302.4,28382,28355.2,2
1522.5567,bf16,11928,12288,100,1,169.94,63,1980,9251,28302.4,28382,28355.2,2
1522.7419,bf16,11928,12288,100,1,169.94,63,1980,9251,28302.4,28382,28355.2,2
1522.9119,bf16,11928,12288,100,1,169.94,63,1980,9251,28302.4,28382,28355.2,2
1523.0852,bf16,11928,12288,100,1,169.98,63,1980,9251,28302.4,28382,28355.2,2
1523.2720,bf16,11928,12288,100,1,169.98,63,1980,9251,28302.4,28382,28355.2,2
1523.4430,bf16,11928,12288,100,1,170.01,63,1980,9251,28302.4,28382,28355.2,2
1523.6130,bf16,11928,12288,100,1,170.01,63,1980,9251,28302.4,28382,28355.2,2
1523.8010,bf16,11928,12288,100,1,170.01,63,1980,9251,28302.4,28382,28355.2,2
1523.9710,bf16,11928,12288,100,1,169.83,63,1980,9251,28302.4,28382,28355.2,2
1524.1412,bf16,11928,12288,100,1,169.83,63,1980,9251,28302.4,28382,28355.2,2
1524.3100,bf16,11928,12288,100,1,169.83,63,1980,9251,28302.4,28382,28355.2,2
1524.4804,bf16,11928,12288,100,1,169.86,63,1980,9251,28302.4,28382,28355.2,2
1524.6514,bf16,11928,12288,100,1,169.86,63,1980,9251,28302.4,28382,28355.2,2
1524.8204,bf16,11928,12288,100,1,169.86,63,1980,9251,28302.4,28382,28355.2,2
1524.9903,bf16,11928,12288,100,1,169.91,63,1980,9251,28302.4,28382,28355.2,2
1525.1579,bf16,11928,12288,100,1,169.91,63,1980,9251,28302.4,28382,28355.2,2
1525.3284,bf16,11928,12288,100,1,169.91,63,1980,9251,28302.4,28382,28355.2,2
1525.4970,bf16,11928,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1525.6814,bf16,11928,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
1525.8500,bf16,11928,12288,100,1,170,63,1980,9251,28302.4,28382,28355.2,2
