t_s,codec,used_mib,total_mib,util_gpu,util_mem,power_w,temp_c,clock_sm_mhz,clock_mem_mhz,torch_alloc_mib,torch_reserved_mib,torch_max_alloc_mib,message_id
128.7437,bf16,11931,12288,13,24,33.63,44,210,405,1493.13,28308,28293.6,
128.9118,bf16,11931,12288,13,24,33.63,44,210,405,1493.13,28308,28293.6,
129.0889,bf16,11931,12288,48,27,33.6,43,210,405,1493.13,28308,28293.6,
129.7288,bf16,11931,12288,48,27,33.56,43,210,405,1493.13,28308,28293.6,
130.7366,bf16,11969,12288,3,22,33.57,43,210,405,1493.13,28308,28293.6,
130.9714,bf16,11969,12288,3,22,33.57,43,210,405,1493.13,28308,28293.6,
131.1439,bf16,11969,12288,6,23,33.59,43,210,405,1493.13,28308,28293.6,
131.3180,bf16,11969,12288,6,23,33.59,43,210,405,1493.13,28308,28293.6,
131.4893,bf16,11969,12288,6,23,33.59,43,210,405,1493.13,28308,28293.6,
131.6931,bf16,11969,12288,6,23,33.54,43,210,405,1493.13,28308,28293.6,
132.4029,bf16,11969,12288,5,22,33.41,43,210,405,1493.13,28308,28293.6,
133.7621,bf16,11985,12288,16,24,33.68,43,210,405,1493.13,28308,28293.6,
134.1039,bf16,11985,12288,14,25,33.84,43,210,405,1493.13,28308,28293.6,
134.3222,bf16,11985,12288,14,25,33.84,43,210,405,1493.13,28308,28293.6,
134.4937,bf16,11985,12288,14,25,33.84,43,210,405,1493.13,28308,28293.6,
134.6798,bf16,11985,12288,14,25,33.72,43,210,405,1493.13,28308,28293.6,
134.8669,bf16,11985,12288,14,25,33.72,43,210,405,1493.13,28308,28293.6,
135.0544,bf16,11985,12288,12,25,33.65,43,210,405,1493.13,28308,28293.6,
135.2730,bf16,11985,12288,12,25,33.65,43,210,405,1493.13,28308,28293.6,
135.5217,bf16,11955,12288,12,25,33.65,43,210,405,1493.13,28308,28293.6,
135.6930,bf16,11955,12288,12,25,33.54,43,210,405,1493.13,28308,28293.6,
135.8811,bf16,11955,12288,12,25,33.54,43,210,405,1493.13,28308,28293.6,
136.0519,bf16,11852,12288,7,23,33.52,43,210,405,1493.13,28308,28293.6,
136.2225,bf16,11852,12288,7,23,33.52,43,210,405,1493.13,28308,28293.6,
136.4861,bf16,11852,12288,7,23,33.52,43,210,405,1493.13,28308,28293.6,
137.8207,bf16,11858,12288,24,26,33.49,43,210,405,8.12598,28308,28293.6,
139.0157,bf16,11909,12288,24,26,33.58,43,210,405,8.12598,28308,28293.6,
139.1864,bf16,11909,12288,9,23,33.64,42,210,405,8.12598,28308,28293.6,
139.3703,bf16,11909,12288,9,23,33.64,42,210,405,8.12598,28308,28293.6,
139.5557,bf16,11909,12288,9,23,33.42,42,210,405,8.12598,28308,28293.6,
139.7246,bf16,11909,12288,9,23,33.42,42,210,405,8.12598,28308,28293.6,
139.9099,bf16,11909,12288,9,23,33.42,42,210,405,8.12598,28308,28293.6,
140.0949,bf16,11909,12288,9,24,33.33,42,210,405,8.12598,28308,28293.6,
140.3409,bf16,11909,12288,9,24,33.33,42,210,405,8.12598,22,28293.6,
143.2287,bf16,891,12288,27,26,33.33,42,210,405,8.12598,22,28293.6,
143.5731,bf16,915,12288,27,26,33.34,42,210,405,8.12598,22,28293.6,
0.0000,nf4,1074,12288,16,24,33.39,43,210,405,0,0,0,
0.0424,nf4,1074,12288,16,24,33.39,43,210,405,0,0,0,
0.2222,nf4,1074,12288,16,24,33.39,43,210,405,0,0,0,
0.3935,nf4,1074,12288,16,24,33.39,43,210,405,0,0,0,
0.5650,nf4,1074,12288,18,24,33.39,43,210,405,0,0,0,
0.9543,nf4,1074,12288,18,24,33.39,43,210,405,0,0,0,
1.1884,nf4,1074,12288,18,24,33.32,43,210,405,0,0,0,
1.3615,nf4,1074,12288,18,24,33.32,43,210,405,0,0,0,
1.5305,nf4,1074,12288,11,24,33.25,43,210,405,0,0,0,
1.6995,nf4,1074,12288,11,24,33.25,43,210,405,0,0,0,
1.8790,nf4,1074,12288,11,24,33.25,43,210,405,0,0,0,
2.0573,nf4,1074,12288,11,24,33.22,43,210,405,0,0,0,
2.2281,nf4,1074,12288,11,24,33.22,43,210,405,0,0,0,
2.3989,nf4,1074,12288,11,24,33.22,43,210,405,0,0,0,
2.5701,nf4,1074,12288,11,23,33.29,43,210,405,0,0,0,
2.8113,nf4,1074,12288,11,23,33.29,43,210,405,0,0,0,
2.9916,nf4,1074,12288,11,23,33.29,43,210,405,0,0,0,
3.1635,nf4,1130,12288,11,23,33.29,43,210,405,394.453,396,394.453,
3.3504,nf4,1798,12288,11,23,33.29,43,210,405,535.047,538,535.047,
3.5519,nf4,2046,12288,12,1,51.08,45,1710,9251,744.234,750,744.234,
3.7247,nf4,2294,12288,12,1,51.08,45,1710,9251,989.422,998,989.422,
3.8962,nf4,2544,12288,12,1,51.08,45,1710,9251,1254.67,1282,1254.67,
4.0637,nf4,2792,12288,12,1,85.21,46,1710,9251,1483.2,1496,1483.2,
4.2350,nf4,3004,12288,12,1,85.21,46,1710,9251,1728.39,1744,1728.39,
4.4071,nf4,3218,12288,12,1,85.21,46,1710,9251,1904.98,1922,1904.98,
4.5935,nf4,3466,12288,7,1,108.54,46,1710,9251,2150.17,2170,2150.17,
4.7653,nf4,3714,12288,7,1,108.54,46,1710,9251,2395.36,2418,2395.36,
4.9384,nf4,3964,12288,7,1,108.54,46,1710,9251,2657.95,2682,2657.95,
5.1098,nf4,4183,12288,7,1,108.79,46,1710,9251,2889.14,2916,2889.14,
5.2817,nf4,4431,12288,7,1,108.79,46,1710,9251,3098.33,3128,3098.33,
5.4520,nf4,4609,12288,7,1,108.79,46,1710,9251,3274.92,3306,3274.92,
5.6255,nf4,4857,12288,8,1,109,47,1710,9251,3520.11,3554,3520.11,
5.7977,nf4,5071,12288,8,1,109,47,1710,9251,3768.7,3804,3768.7,
5.9689,nf4,5319,12288,8,1,109,47,1710,9251,4013.89,4052,4013.89,
6.1409,nf4,5567,12288,8,1,109.02,47,1710,9251,4259.08,4300,4259.08,
6.3140,nf4,5817,12288,8,1,109.02,47,1710,9251,4490.98,4548,4490.98,
6.4954,nf4,5993,12288,8,1,109.08,47,1710,9251,4680.86,4726,4680.86,
6.6672,nf4,6243,12288,8,1,109.08,47,1710,9251,4912.77,4974,4912.77,
6.8403,nf4,6527,12288,8,1,109.08,47,1710,9251,5174.64,5224,5174.64,
7.0246,nf4,6669,12288,8,1,109.19,47,1710,9251,5315.23,5366,5315.23,
7.2164,nf4,6775,12288,8,1,109.19,47,1710,9251,5419.83,5472,5419.83,
7.4121,nf4,6881,12288,8,1,109.19,47,1710,9251,5560.42,5614,5560.42,
7.5999,nf4,7129,12288,8,1,109.17,47,1710,9251,5805.61,5862,5805.61,
7.7911,nf4,7343,12288,8,1,109.17,47,1710,9251,5982.2,6040,5982.2,
8.0124,nf4,7449,12288,8,1,109.14,47,1710,9251,6086.8,6146,6086.8,
8.2256,nf4,7555,12288,8,1,109.14,47,1710,9251,6178.11,6252,6178.11,
8.3981,nf4,7627,12288,8,1,109.14,47,1710,9251,6299.39,6360,6299.39,
8.5697,nf4,7875,12288,7,1,109.24,48,1710,9251,6508.58,6572,6508.58,
8.7490,nf4,7981,12288,7,1,109.24,48,1710,9251,6649.17,6714,6649.17,
8.9650,nf4,8123,12288,7,1,109.24,48,1710,9251,6740.48,6820,6740.48,
9.1468,nf4,8195,12288,7,1,109.27,48,1710,9251,6825.77,6892,6825.77,
9.3518,nf4,8301,12288,7,1,109.27,48,1710,9251,6930.36,6998,6930.36,
9.5479,nf4,8515,12288,16,14,98.44,46,615,810,7142.95,7212,7142.95,
9.8771,nf4,8515,12288,16,14,98.44,46,615,810,7142.95,7212,7142.95,
10.0474,nf4,8911,12288,16,14,67.19,45,540,810,7537.41,7608,7537.41,
10.2220,nf4,8913,12288,16,14,67.19,45,540,810,7539.01,7610,7539.01,
10.3922,nf4,9057,12288,16,14,67.19,45,540,810,7643.27,7726,7643.27,
10.5642,nf4,9089,12288,20,19,40.79,45,645,810,7643.78,7728,7644.27,
10.7334,nf4,9099,12288,20,19,40.79,45,645,810,7644.15,7738,7645.01,
10.9193,nf4,9103,12288,20,19,40.79,45,645,810,7643.68,7742,7645.01,
11.1064,nf4,9103,12288,20,19,43.01,46,855,810,7643.68,7742,7645.01,
11.2765,nf4,9103,12288,20,19,43.01,46,855,810,7643.68,7742,7645.01,
11.4613,nf4,9103,12288,20,19,43.01,46,855,810,7643.77,7742,7645.01,
11.6324,nf4,9103,12288,96,9,100.7,52,1980,9251,7643.68,7742,7645.01,
11.8021,nf4,9103,12288,96,9,100.7,52,1980,9251,7643.68,7742,7645.01,
11.9758,nf4,9103,12288,96,9,100.7,52,1980,9251,7643.68,7742,7645.01,
12.1478,nf4,9103,12288,96,9,185.28,53,1980,9251,7643.68,7742,7645.01,
12.3065,nf4,9103,12288,96,9,185.28,53,1980,9251,7643.68,7742,7645.01,
12.4788,nf4,9103,12288,96,9,185.28,53,1980,9251,7643.77,7742,7645.01,
12.6530,nf4,9103,12288,97,9,200.4,53,1980,9251,7643.68,7742,7645.01,
12.8255,nf4,9103,12288,97,9,200.4,53,1980,9251,7643.68,7742,7645.01,
12.9980,nf4,9103,12288,97,9,201.02,54,1995,9251,7643.68,7742,7645.01,
13.1718,nf4,9103,12288,97,9,201.02,54,1995,9251,7643.68,7742,7645.01,
13.3428,nf4,9103,12288,97,9,201.02,54,1995,9251,7643.8,7742,7645.01,
13.5118,nf4,9107,12288,96,9,201.38,54,1995,9251,7646.07,7746,7646.12,
13.6850,nf4,9107,12288,96,9,201.38,54,1995,9251,7646.07,7746,7646.36,
13.8563,nf4,9107,12288,96,9,201.38,54,1995,9251,7646.07,7746,7646.36,
14.0554,nf4,9224,12288,96,9,197.74,54,1995,9251,7650.48,7754,7650.48,
14.2321,nf4,9238,12288,96,9,197.74,54,1995,9251,7651.15,7764,7653.76,1
14.4014,nf4,9240,12288,96,9,197.74,54,1995,9251,7650.9,7766,7654.69,1
14.5716,nf4,9240,12288,97,7,196.09,55,1995,9251,7651.01,7766,7654.69,1
14.7415,nf4,9240,12288,97,7,196.09,55,1995,9251,7650.48,7766,7654.69,1
14.9140,nf4,9240,12288,97,7,196.09,55,1995,9251,7650.48,7766,7654.69,1
15.0877,nf4,9292,12288,97,7,197.23,55,1995,9251,7650.48,7766,7654.69,1
15.2597,nf4,9356,12288,97,7,197.23,55,1995,9251,7650.48,7766,7654.69,1
15.4291,nf4,9356,12288,97,7,197.23,55,1995,9251,7650.48,7766,7654.69,1
15.6006,nf4,9356,12288,97,11,205.25,55,1995,9251,7650.48,7766,7654.69,1
15.7695,nf4,9356,12288,97,11,205.25,55,1995,9251,7650.48,7766,7654.69,1
15.9385,nf4,9356,12288,97,11,205.25,55,1995,9251,7650.48,7766,7654.69,1
16.1098,nf4,9356,12288,97,11,201.94,56,1995,9251,7651.15,7766,7654.69,2
16.2784,nf4,9356,12288,97,11,201.94,56,1995,9251,7650.61,7766,7654.69,2
16.4479,nf4,9303,12288,97,11,201.94,56,1995,9251,7650.61,7766,7654.69,2
16.6191,nf4,9303,12288,98,7,207.62,56,1995,9251,7650.48,7766,7654.69,2
16.7897,nf4,9303,12288,98,7,207.62,56,1995,9251,7650.48,7766,7654.69,2
16.9628,nf4,9303,12288,98,7,207.62,56,1995,9251,7650.48,7766,7654.69,2
17.1333,nf4,9303,12288,98,7,209.35,56,1995,9251,7650.48,7766,7654.69,2
17.3036,nf4,9303,12288,98,7,209.35,56,1995,9251,7650.52,7766,7654.69,2
17.4755,nf4,9303,12288,98,7,209.35,56,1995,9251,7650.55,7766,7654.69,2
17.6467,nf4,9303,12288,97,9,204.9,56,1995,9251,7650.48,7766,7654.69,2
17.8190,nf4,9303,12288,97,9,204.9,56,1995,9251,7651.15,7766,7654.69,3
17.9920,nf4,9303,12288,97,9,204.9,56,1995,9251,7651.15,7766,7654.69,3
18.1626,nf4,9301,12288,97,9,203.98,57,1995,9251,7651.02,7766,7654.69,3
18.3311,nf4,9299,12288,97,9,203.98,57,1995,9251,7650.48,7766,7655.19,3
18.5014,nf4,9285,12288,98,6,209.41,57,1995,9251,7650.48,7766,7655.19,3
18.6742,nf4,9283,12288,98,6,209.41,57,1995,9251,7650.52,7766,7655.19,3
18.8460,nf4,9283,12288,98,6,209.41,57,1995,9251,7650.56,7766,7655.19,3
19.0190,nf4,9279,12288,98,6,207.27,57,1995,9251,7554.48,7766,7655.19,
19.1896,nf4,9279,12288,98,6,207.27,57,1995,9251,7159.99,7766,7655.19,
19.3596,nf4,9279,12288,98,6,207.27,57,1995,9251,7159.93,7766,7655.19,
19.5301,nf4,9279,12288,13,1,171.92,54,1995,9251,7159.85,7766,7655.19,
19.6990,nf4,9279,12288,13,1,171.92,54,1995,9251,7159.8,7766,7655.19,
19.8722,nf4,9279,12288,13,1,171.92,54,1995,9251,7159.72,7766,7655.19,
20.0423,nf4,9279,12288,13,1,139.86,54,1995,9251,7159.66,7766,7655.19,
20.2148,nf4,9279,12288,13,1,139.86,54,1995,9251,7159.58,7766,7655.19,
20.3866,nf4,9279,12288,13,1,139.86,54,1995,9251,7159.5,7766,7655.19,
20.5581,nf4,9279,12288,14,1,134.82,53,1995,9251,7159.44,7766,7655.19,
20.7300,nf4,9279,12288,14,1,134.82,53,1995,9251,7159.37,7766,7655.19,
20.9170,nf4,9279,12288,14,1,134.82,53,1995,9251,7159.35,7766,7655.19,
21.1178,nf4,9279,12288,14,1,125.29,52,930,5001,7159.33,7766,7655.19,
21.3194,nf4,9279,12288,14,1,125.29,52,930,5001,7159.31,7766,7655.19,
21.5216,nf4,9279,12288,6,2,98.69,51,735,5001,7159.29,7766,7655.19,
21.7238,nf4,9279,12288,6,2,98.69,51,735,5001,7159.27,7766,7655.19,
21.9280,nf4,9279,12288,6,2,98.69,51,735,5001,7159.25,7766,7655.19,
22.1297,nf4,9279,12288,6,2,75.48,50,630,5001,7159.23,7766,7655.19,
22.3342,nf4,9279,12288,6,2,75.48,50,630,5001,7159.21,7766,7655.19,
22.5204,nf4,9279,12288,12,12,71.83,50,495,810,7159.19,7766,7655.19,
22.7345,nf4,9279,12288,12,12,71.83,50,495,810,7159.17,7766,7655.19,
22.9381,nf4,9279,12288,12,12,71.83,50,495,810,7159.15,7766,7655.19,
23.1576,nf4,9279,12288,12,12,56.25,49,435,810,7159.13,7766,7655.19,
23.3577,nf4,9279,12288,12,12,56.25,49,435,810,7159.11,7766,7655.19,
23.5432,nf4,9279,12288,11,12,41.17,49,375,810,7159.08,7766,7655.19,
23.7451,nf4,9279,12288,11,12,41.17,49,375,810,7159.08,7766,7655.19,
23.9473,nf4,9279,12288,11,12,41.17,49,375,810,7159.08,7766,7655.19,
24.2361,nf4,4479,12288,11,12,40.38,48,330,810,8.125,20,7655.19,
24.4553,nf4,1533,12288,3,11,40.02,48,255,810,8.125,20,7655.19,
24.7655,nf4,1533,12288,3,11,40.02,48,255,810,8.125,20,7655.19,
