t_s,codec,used_mib,total_mib,util_gpu,util_mem,power_w,temp_c,clock_sm_mhz,clock_mem_mhz,torch_alloc_mib,torch_reserved_mib,torch_max_alloc_mib,message_id
25.8410,nf4,11810,12288,5,1,202.12,61,1980,9251,10385.9,10432,10389.8,1
26.0108,nf4,11810,12288,98,10,204.02,61,1980,9251,10386,10432,10389.8,1
26.1807,nf4,11810,12288,98,10,204.02,61,1980,9251,10385.9,10432,10389.8,1
26.3514,nf4,11810,12288,98,10,204.02,61,1980,9251,10385.9,10432,10389.8,1
26.5226,nf4,11810,12288,98,10,213.61,61,1980,9251,10385.9,10432,10389.8,1
26.6942,nf4,11810,12288,98,10,213.61,61,1980,9251,10385.9,10432,10389.8,1
26.8660,nf4,11810,12288,98,10,213.61,61,1980,9251,10386,10432,10389.8,1
27.0363,nf4,11810,12288,98,10,208.93,61,1980,9251,10385.9,10432,10389.8,1
27.2050,nf4,11810,12288,98,10,208.93,61,1980,9251,10385.9,10432,10389.8,1
27.3907,nf4,11810,12288,98,10,208.93,61,1980,9251,10388.1,10432,10389.8,1
27.5733,nf4,11810,12288,98,10,202.55,61,1980,9251,10385.9,10432,10389.8,2
27.7442,nf4,11810,12288,98,10,202.55,61,1980,9251,10386,10432,10389.8,2
27.9151,nf4,11810,12288,98,10,202.55,61,1980,9251,10385.9,10432,10389.8,2
28.0866,nf4,11810,12288,98,10,205.94,61,1980,9251,10385.9,10432,10389.8,2
28.2550,nf4,11810,12288,98,10,205.94,61,1980,9251,10385.9,10432,10389.8,2
28.4267,nf4,11810,12288,98,10,205.94,61,1980,9251,10385.9,10432,10389.8,2
28.5992,nf4,11810,12288,98,10,211.33,61,1980,9251,10386,10432,10389.8,2
28.7698,nf4,11810,12288,98,10,211.33,61,1980,9251,10385.9,10432,10389.8,2
28.9405,nf4,11810,12288,98,10,211.33,61,1980,9251,10385.9,10432,10389.8,2
29.1090,nf4,11810,12288,98,10,209.4,61,1980,9251,10385.9,10432,10389.8,2
29.2801,nf4,11810,12288,98,10,209.4,61,1980,9251,10385.9,10432,10389.8,2
29.4489,nf4,11810,12288,98,10,209.4,61,1980,9251,10385.9,10432,10389.8,2
29.6196,nf4,11810,12288,98,10,209.49,61,1980,9251,10386,10432,10389.8,2
29.7887,nf4,11810,12288,98,10,209.49,61,1980,9251,10385.9,10432,10389.8,2
29.9586,nf4,11810,12288,98,10,209.49,61,1980,9251,10385.9,10432,10389.8,2
30.1277,nf4,11810,12288,98,10,209.55,61,1980,9251,10385.9,10432,10389.8,2
30.2981,nf4,11810,12288,98,10,209.55,61,1980,9251,10385.9,10432,10389.8,2
30.4679,nf4,11810,12288,98,10,209.55,61,1980,9251,10386,10432,10389.8,2
30.6380,nf4,11810,12288,98,10,210.1,62,1980,9251,10385.9,10432,10389.8,2
30.8069,nf4,11810,12288,98,10,210.1,62,1980,9251,10385.9,10432,10389.8,2
30.9792,nf4,11810,12288,98,10,210.1,62,1980,9251,10385.9,10432,10389.8,2
31.1498,nf4,11810,12288,97,10,210.26,62,1980,9251,10385.9,10432,10389.8,2
31.3221,nf4,11810,12288,97,10,210.26,62,1980,9251,10385.9,10432,10389.8,2
31.4928,nf4,11810,12288,97,10,210.26,62,1980,9251,10386,10432,10389.8,2
31.6646,nf4,11810,12288,97,10,210.09,62,1980,9251,10385.9,10432,10389.8,2
31.8344,nf4,11810,12288,97,10,210.09,62,1980,9251,10385.9,10432,10389.8,2
32.0052,nf4,11810,12288,97,10,210.09,62,1980,9251,10385.9,10432,10389.8,2
32.1762,nf4,11810,12288,97,10,210.01,62,1980,9251,10385.9,10432,10389.8,2
32.3457,nf4,11810,12288,97,10,210.01,62,1980,9251,10385.9,10432,10389.8,2
32.5145,nf4,11810,12288,97,10,209.99,62,1980,9251,10385.9,10432,10389.8,2
32.6847,nf4,11810,12288,97,10,209.99,62,1980,9251,10385.9,10432,10389.8,2
32.8567,nf4,11810,12288,97,10,209.99,62,1980,9251,10385.9,10432,10389.8,2
33.0271,nf4,11810,12288,96,10,210.11,62,1980,9251,10385.9,10432,10389.8,2
33.1981,nf4,11810,12288,96,10,210.11,62,1980,9251,10385.9,10432,10389.8,2
33.3683,nf4,11810,12288,96,10,210.11,62,1980,9251,10386,10432,10389.8,2
33.5380,nf4,11810,12288,96,10,210.12,62,1980,9251,10385.9,10432,10389.8,2
33.7052,nf4,11810,12288,96,10,210.12,62,1980,9251,10385.9,10432,10389.8,2
33.8766,nf4,11810,12288,96,10,210.12,62,1980,9251,10385.9,10432,10389.8,2
34.0478,nf4,11810,12288,98,10,210.29,62,1980,9251,10385.9,10432,10389.8,2
34.2181,nf4,11810,12288,98,10,210.29,62,1980,9251,10386,10432,10389.8,2
34.3901,nf4,11810,12288,98,10,210.29,62,1980,9251,10385.9,10432,10389.8,2
34.5598,nf4,11810,12288,98,10,210.3,62,1980,9251,10385.9,10432,10389.8,2
34.7312,nf4,11810,12288,98,10,210.3,62,1980,9251,10385.9,10432,10389.8,2
34.9024,nf4,11810,12288,98,10,210.3,62,1980,9251,10385.9,10432,10389.8,2
35.0710,nf4,11810,12288,98,10,210.32,62,1980,9251,10385.9,10432,10389.8,2
35.2406,nf4,11810,12288,98,10,210.32,62,1980,9251,10386,10432,10389.8,2
35.4091,nf4,11810,12288,98,10,210.32,62,1980,9251,10385.9,10432,10389.8,2
35.5764,nf4,11810,12288,98,10,210.33,62,1980,9251,10385.9,10432,10389.8,2
35.7458,nf4,11810,12288,98,10,210.33,62,1980,9251,10385.9,10432,10389.8,2
35.9154,nf4,11810,12288,98,10,210.33,62,1980,9251,10385.9,10432,10389.8,2
36.0837,nf4,11810,12288,97,10,210.44,62,1980,9251,10386,10432,10389.8,2
36.2526,nf4,11810,12288,97,10,210.44,62,1980,9251,10385.9,10432,10389.8,2
36.4232,nf4,11810,12288,97,10,210.44,62,1980,9251,10385.9,10432,10389.8,2
36.5939,nf4,11810,12288,97,10,210.52,62,1980,9251,10385.9,10432,10389.8,2
36.7628,nf4,11810,12288,97,10,210.52,62,1980,9251,10385.9,10432,10389.8,2
36.9357,nf4,11810,12288,97,10,210.52,62,1980,9251,10386,10432,10389.8,2
37.1075,nf4,11810,12288,97,10,210.68,62,1980,9251,10385.9,10432,10389.8,2
37.2776,nf4,11810,12288,97,10,210.68,62,1980,9251,10385.9,10432,10389.8,2
37.4470,nf4,11810,12288,97,10,210.68,62,1980,9251,10385.9,10432,10389.8,2
37.6147,nf4,11810,12288,97,10,210.69,62,1980,9251,10385.9,10432,10389.8,2
37.7846,nf4,11810,12288,97,10,210.69,62,1980,9251,10385.9,10432,10389.8,2
37.9554,nf4,11810,12288,97,10,210.69,62,1980,9251,10386,10432,10389.8,2
38.1244,nf4,11810,12288,98,10,210.8,63,1980,9251,10385.9,10432,10389.8,2
38.2966,nf4,11810,12288,98,10,210.8,63,1980,9251,10385.9,10432,10389.8,2
38.4673,nf4,11810,12288,98,10,210.8,63,1980,9251,10385.9,10432,10389.8,2
38.6381,nf4,11810,12288,98,10,211.24,63,1980,9251,10385.9,10432,10389.8,2
38.8082,nf4,11810,12288,98,10,211.24,63,1980,9251,10385.9,10432,10389.8,2
38.9789,nf4,11810,12288,98,10,211.24,63,1980,9251,10386,10432,10389.8,2
39.1477,nf4,11810,12288,98,10,211.26,63,1980,9251,10385.9,10432,10389.8,2
39.3173,nf4,11810,12288,98,10,211.26,63,1980,9251,10385.9,10432,10389.8,2
39.4867,nf4,11810,12288,98,10,211.26,63,1980,9251,10385.9,10432,10389.8,2
39.6551,nf4,11810,12288,98,10,212,63,1980,9251,10385.9,10432,10389.8,2
39.8263,nf4,11810,12288,98,10,212,63,1980,9251,10385.9,10432,10389.8,2
39.9989,nf4,11810,12288,96,10,214.15,63,1980,9251,10385.9,10432,10389.8,2
40.1838,nf4,11810,12288,96,10,214.15,63,1980,9251,10385.9,10432,10389.8,2
40.3547,nf4,11810,12288,96,10,214.15,63,1980,9251,10385.9,10432,10389.8,2
40.5253,nf4,11810,12288,96,10,215.96,63,1980,9251,10385.9,10432,10389.8,2
40.7104,nf4,11810,12288,96,10,215.96,63,1980,9251,10386.3,10432,10389.8,3
40.8788,nf4,11808,12288,96,10,215.96,63,1980,9251,10386.3,10432,10389.8,3
41.0479,nf4,11808,12288,98,8,219.51,64,1980,9251,10385.9,10432,10389.8,3
41.2301,nf4,11808,12288,98,8,219.51,64,1980,9251,10385.9,10432,10389.8,3
41.3986,nf4,11808,12288,98,8,219.51,64,1980,9251,10385.9,10432,10389.8,3
41.5675,nf4,11808,12288,98,8,222.73,63,1980,9251,10385.9,10432,10389.8,3
41.7502,nf4,11808,12288,98,8,222.73,63,1980,9251,10385.9,10432,10389.8,3
41.9201,nf4,11808,12288,98,8,222.73,63,1980,9251,10386,10432,10389.8,3
42.0905,nf4,11808,12288,97,10,219.45,63,1980,9251,10386,10432,10389.8,3
42.2597,nf4,11808,12288,97,10,219.45,63,1980,9251,10386,10432,10389.8,3
42.4271,nf4,11808,12288,97,10,219.45,63,1980,9251,10385.9,10432,10389.8,3
42.5958,nf4,11808,12288,97,10,215.22,63,1980,9251,10385.9,10432,10389.8,3
42.7664,nf4,11808,12288,97,10,215.22,63,1980,9251,10001.9,10432,10389.8,
42.9368,nf4,11808,12288,97,10,215.22,63,1980,9251,10001.8,10432,10389.8,
43.1056,nf4,11807,12288,16,1,194.88,61,1980,9251,10001.8,10432,10389.8,
43.2740,nf4,11807,12288,16,1,194.88,61,1980,9251,10001.7,10432,10389.8,
43.4422,nf4,11807,12288,16,1,194.88,61,1980,9251,10001.7,10432,10389.8,
43.6099,nf4,11807,12288,16,1,160.2,60,1980,9251,10001.6,10432,10389.8,
43.7950,nf4,11807,12288,16,1,160.2,60,1980,9251,10001.6,10432,10389.8,
43.9811,nf4,11807,12288,16,1,160.2,60,1980,9251,10001.5,10432,10389.8,
44.1795,nf4,11807,12288,17,1,140.03,60,1980,9251,10001.5,10432,10389.8,
44.3642,nf4,11807,12288,17,1,140.03,60,1980,9251,10001.4,10432,10389.8,
44.5346,nf4,11807,12288,17,1,139.68,59,1050,5001,10001.4,10432,10389.8,
44.7042,nf4,11807,12288,17,1,139.68,59,1050,5001,10001.3,10432,10389.8,
44.8741,nf4,11807,12288,17,1,139.68,59,1050,5001,10001.3,10432,10389.8,
45.0438,nf4,11807,12288,16,3,113.49,57,945,5001,10001.2,10432,10389.8,
45.2121,nf4,11807,12288,16,3,113.49,57,945,5001,10001.2,10432,10389.8,
45.3983,nf4,11807,12288,16,3,113.49,57,945,5001,10001.1,10432,10389.8,
45.5816,nf4,11807,12288,16,3,85.43,57,810,5001,10001,10432,10389.8,
45.7791,nf4,11807,12288,16,3,85.43,57,810,5001,10001,10432,10389.8,
45.9627,nf4,11828,12288,16,3,85.43,57,810,5001,10000.9,10432,10389.8,
46.1319,nf4,11828,12288,23,3,77.48,56,735,5001,10000.9,10432,10389.8,
46.3153,nf4,11828,12288,23,3,77.48,56,735,5001,10000.8,10432,10389.8,
46.4988,nf4,11828,12288,23,3,77.09,56,645,810,10000.8,10432,10389.8,
46.6821,nf4,11828,12288,23,3,77.09,56,645,810,10000.8,10432,10389.8,
46.8660,nf4,11828,12288,23,3,77.09,56,645,810,10000.7,10432,10389.8,
47.1744,nf4,7756,12288,39,16,61.38,55,645,810,8.125,20,10389.8,
47.4428,nf4,1489,12288,39,16,48.13,55,570,810,8.125,20,10389.8,
47.8461,nf4,1489,12288,39,16,48.13,55,570,810,8.125,20,10389.8,
