t_s,codec,used_mib,total_mib,util_gpu,util_mem,power_w,temp_c,clock_sm_mhz,clock_mem_mhz,torch_alloc_mib,torch_reserved_mib,torch_max_alloc_mib,message_id
4.4743,nf4,1335,12288,0,23,37.76,56,210,405,0,0,0,
4.6435,nf4,1335,12288,0,23,37.62,56,210,405,0,0,0,
4.8743,nf4,1335,12288,0,23,37.62,56,210,405,0,0,0,
5.1681,nf4,1335,12288,0,23,37.52,56,210,405,0,0,0,
5.4330,nf4,1335,12288,0,23,37.52,56,210,405,0,0,0,
5.6185,nf4,1335,12288,0,23,37.52,56,210,405,0,0,0,
5.7903,nf4,1335,12288,0,23,37.44,56,210,405,0,0,0,
5.9596,nf4,1335,12288,0,23,37.44,56,210,405,0,0,0,
6.1278,nf4,1335,12288,0,23,37.44,56,210,405,0,0,0,
6.2999,nf4,1333,12288,1,22,37.41,56,210,405,0,0,0,
6.4685,nf4,1333,12288,1,22,37.41,56,210,405,0,0,0,
6.7633,nf4,1333,12288,1,22,37.47,56,210,405,0,0,0,
6.9322,nf4,1333,12288,1,22,37.47,56,210,405,0,0,0,
7.0992,nf4,1343,12288,1,22,37.47,56,210,405,0,0,0,
7.2691,nf4,1965,12288,4,23,37.43,55,210,405,413.766,430,413.766,
7.4381,nf4,2199,12288,4,23,37.43,55,210,405,639.641,644,639.641,
7.6065,nf4,2411,12288,4,23,37.43,55,210,405,848.828,856,848.828,
7.7913,nf4,2625,12288,4,23,68.57,57,1710,9251,1061.42,1070,1061.42,
7.9602,nf4,2837,12288,4,23,68.57,57,1710,9251,1306.61,1318,1306.61,
8.1318,nf4,3101,12288,4,23,68.57,57,1710,9251,1538.52,1566,1538.52,
8.2974,nf4,3333,12288,9,1,104.11,58,1710,9251,1764.39,1780,1764.39,
8.4702,nf4,3545,12288,9,1,104.11,58,1710,9251,2009.58,2028,2009.58,
8.6434,nf4,3723,12288,9,1,115.45,58,1710,9251,2150.17,2170,2150.17,
8.8137,nf4,3971,12288,9,1,115.45,58,1710,9251,2382.08,2418,2382.08,
8.9860,nf4,4185,12288,9,1,115.45,58,1710,9251,2607.95,2632,2607.95,
9.1530,nf4,4363,12288,11,1,115.54,58,1710,9251,2784.55,2810,2784.55,
9.3225,nf4,4433,12288,11,1,115.54,58,1710,9251,2853.14,2880,2853.14,
9.4927,nf4,4539,12288,11,1,115.54,58,1710,9251,2944.45,2986,2944.45,
9.6777,nf4,4681,12288,11,1,115.36,58,1710,9251,3098.33,3128,3098.33,
9.8471,nf4,4931,12288,11,1,115.36,58,1710,9251,3360.92,3392,3360.92,
10.0172,nf4,5037,12288,11,1,115.36,58,1710,9251,3451.52,3484,3451.52,
10.2173,nf4,5143,12288,6,1,115.34,58,1710,9251,3556.11,3590,3556.11,
10.4191,nf4,5249,12288,6,1,115.34,58,1710,9251,3647.42,3696,3647.42,
10.6068,nf4,5321,12288,6,1,115.34,58,1710,9251,3768.7,3804,3768.7,
10.7915,nf4,5569,12288,6,1,115.28,58,1710,9251,4013.89,4052,4013.89,
10.9673,nf4,5675,12288,6,1,115.28,58,1710,9251,4118.48,4158,4118.48,
11.1821,nf4,5817,12288,3,1,115.21,58,1710,9251,4209.8,4264,4209.8,
11.3662,nf4,5889,12288,3,1,115.21,58,1710,9251,4295.08,4336,4295.08,
11.5853,nf4,5995,12288,3,1,115.21,58,1710,9251,4399.67,4442,4399.67,
11.7559,nf4,6243,12288,3,1,115.18,58,1710,9251,4644.86,4690,4644.86,
11.9278,nf4,6385,12288,3,1,115.18,58,1710,9251,4785.45,4832,4785.45,
12.1604,nf4,6493,12288,3,1,115.11,58,1710,9251,4893.45,4940,4893.45,
12.3446,nf4,6563,12288,3,1,115.11,58,1710,9251,4962.05,5010,4962.05,
12.5159,nf4,6669,12288,3,1,115.11,58,1710,9251,5053.36,5116,5053.36,
12.7183,nf4,6883,12288,3,1,115.12,58,1710,9251,5279.23,5330,5279.23,
12.9113,nf4,7025,12288,3,1,115.12,58,1710,9251,5455.83,5508,5455.83,
13.1057,nf4,7131,12288,3,1,115.12,58,1710,9251,5524.42,5578,5524.42,
13.2774,nf4,7237,12288,4,1,115.18,58,1710,9251,5615.73,5684,5615.73,
13.4476,nf4,7309,12288,4,1,115.18,58,1710,9251,5701.02,5756,5701.02,
13.6501,nf4,7451,12288,4,1,115.31,58,1710,9251,5841.61,5898,5841.61,
13.8210,nf4,7663,12288,4,1,115.31,58,1710,9251,6050.8,6110,6050.8,
14.0080,nf4,7771,12288,4,1,115.31,58,1710,9251,6158.8,6218,6158.8,
14.2091,nf4,7841,12288,14,13,110.2,57,690,810,6227.39,6288,6227.39,
14.3969,nf4,7947,12288,14,13,110.2,57,690,810,6318.7,6394,6318.7,
14.5876,nf4,8019,12288,14,13,110.2,57,690,810,6439.98,6502,6439.98,
14.7699,nf4,8231,12288,14,13,78.37,55,570,810,6613.17,6678,6613.17,
14.9406,nf4,8373,12288,14,13,78.37,55,570,810,6753.77,6820,6753.77,
15.1418,nf4,8445,12288,8,12,45.81,55,510,810,6825.77,6892,6825.77,
15.3396,nf4,8515,12288,8,12,45.81,55,510,810,6930.36,6998,6930.36,
15.5164,nf4,8623,12288,8,12,45.81,55,510,810,7002.36,7070,7002.36,
15.7703,nf4,8765,12288,8,12,43.46,55,420,810,7142.95,7212,7142.95,
15.9509,nf4,8765,12288,8,12,43.46,55,420,810,7142.95,7212,7142.95,
16.1374,nf4,9161,12288,1,11,42.48,54,360,810,7537.41,7608,7537.41,
16.3066,nf4,9163,12288,1,11,42.48,54,360,810,7538.81,7610,7538.81,
16.4786,nf4,9627,12288,1,11,42.48,54,360,810,7932.14,8020,7935.66,
16.6496,nf4,9635,12288,1,11,41.94,54,345,405,7933.14,8024,7935.66,
16.8230,nf4,9645,12288,1,11,41.94,54,345,405,7932.43,8034,7935.66,
17.0115,nf4,9645,12288,1,11,41.94,54,345,405,7932.43,8034,7935.66,
17.1811,nf4,9645,12288,95,7,76.37,58,1995,9251,7932.43,8034,7935.66,
17.3524,nf4,9645,12288,95,7,76.37,58,1995,9251,7932.52,8034,7935.66,
17.5224,nf4,9645,12288,95,7,76.37,58,1995,9251,7932.43,8034,7935.66,
17.6941,nf4,9645,12288,95,7,151.98,61,1995,9251,7932.43,8034,7935.66,
17.8641,nf4,9645,12288,95,7,151.98,61,1995,9251,7932.43,8034,7935.66,
18.0352,nf4,9645,12288,95,7,151.98,61,1995,9251,7932.43,8034,7935.66,
18.2055,nf4,9645,12288,97,9,209.4,61,1995,9251,7932.55,8034,7935.66,
18.3768,nf4,9645,12288,97,9,209.4,61,1995,9251,7932.51,8034,7935.66,
18.5485,nf4,9645,12288,97,9,209.4,61,1995,9251,7932.43,8034,7935.66,
18.7200,nf4,9645,12288,97,9,210.48,62,1995,9251,7932.43,8034,7935.66,
18.8913,nf4,9645,12288,97,9,210.48,62,1995,9251,7932.43,8034,7935.66,
19.0793,nf4,9645,12288,97,9,210.48,62,1995,9251,7932.53,8034,7935.66,
19.2474,nf4,9645,12288,96,9,210.87,62,1980,9251,7932.43,8034,7935.66,
19.4170,nf4,9647,12288,96,9,210.87,62,1980,9251,7934.82,8036,7935.66,
19.5881,nf4,9652,12288,96,9,210.87,62,1980,9251,7934.82,8036,7935.66,
19.7585,nf4,9652,12288,96,9,210.9,62,1980,9251,7934.82,8036,7935.66,
20.0549,nf4,9702,12288,96,9,210.9,62,1980,9251,7939.9,8054,7942.51,1
20.2266,nf4,9702,12288,98,6,200.54,62,1980,9251,7940.77,8054,7943.44,1
20.3980,nf4,9702,12288,98,6,200.54,62,1980,9251,7939.9,8054,7943.44,1
20.5690,nf4,9704,12288,98,6,200.54,62,1980,9251,7939.9,8056,7944.54,1
20.7398,nf4,9699,12288,98,6,204.94,63,1980,9251,7939.9,8056,7946.11,1
20.9098,nf4,9730,12288,98,6,204.94,63,1980,9251,7939.9,8056,7946.11,1
21.0789,nf4,9730,12288,98,6,204.94,63,1980,9251,7939.32,8056,7946.75,1
21.2629,nf4,9731,12288,98,6,220.24,63,1980,9251,7939.24,8056,7946.75,1
21.4483,nf4,9784,12288,98,6,220.24,63,1980,9251,7939.24,8056,7946.75,1
21.6325,nf4,9803,12288,98,6,220.24,63,1980,9251,7939.24,8056,7946.75,1
21.8043,nf4,9803,12288,98,6,218.68,63,1980,9251,7939.24,8056,7946.75,1
21.9740,nf4,9803,12288,98,6,218.68,63,1980,9251,7939.24,8056,7946.75,1
22.1450,nf4,9799,12288,98,11,214.15,63,1980,9251,7939.24,8056,7946.75,1
22.3146,nf4,9796,12288,98,11,214.15,63,1980,9251,7939.24,8056,7946.75,1
22.4855,nf4,9795,12288,98,11,214.15,63,1980,9251,7939.24,8056,7946.75,1
22.6548,nf4,9739,12288,98,11,210.18,63,1980,9251,7939.24,8056,7946.75,1
22.8256,nf4,9739,12288,98,11,210.18,63,1980,9251,7939.24,8056,7946.75,1
22.9969,nf4,9739,12288,98,11,210.18,63,1980,9251,7939.29,8056,7946.75,1
23.1677,nf4,9735,12288,96,8,209.05,63,1980,9251,7939.32,8056,7946.75,1
23.3383,nf4,9735,12288,96,8,209.05,63,1980,9251,7939.24,8056,7946.75,1
23.5083,nf4,9735,12288,96,8,209.05,63,1980,9251,7939.24,8056,7946.75,1
23.6784,nf4,9735,12288,96,8,208.43,63,1980,9251,7939.24,8056,7946.75,1
23.8487,nf4,9735,12288,96,8,208.43,63,1980,9251,7939.24,8056,7946.75,1
24.0188,nf4,9735,12288,96,8,208.43,63,1980,9251,7939.24,8056,7946.75,1
24.1907,nf4,9735,12288,96,8,208.67,63,1980,9251,7939.27,8056,7946.75,1
24.3605,nf4,9735,12288,96,8,208.67,63,1980,9251,7939.27,8056,7946.75,1
24.5300,nf4,9722,12288,96,8,208.67,63,1980,9251,7939.24,8056,7946.75,1
24.6991,nf4,9719,12288,96,8,208.76,63,1980,9251,7939.24,8056,7946.75,1
24.8720,nf4,9715,12288,96,8,208.76,63,1980,9251,7939.24,8056,7946.75,1
25.0454,nf4,9711,12288,96,8,208.76,63,1980,9251,7939.24,8056,7946.75,1
25.2134,nf4,9711,12288,97,8,208.84,63,1980,9251,7939.24,8056,7946.75,1
25.3822,nf4,9711,12288,97,8,208.84,63,1980,9251,7939.3,8056,7946.75,1
25.5547,nf4,9711,12288,97,8,208.84,63,1980,9251,7939.31,8056,7946.75,1
25.7258,nf4,9711,12288,97,8,209.09,63,1980,9251,7939.24,8056,7946.75,1
25.8934,nf4,9711,12288,97,8,209.09,63,1980,9251,7939.24,8056,7946.75,1
26.0634,nf4,9711,12288,97,8,209.09,63,1980,9251,7939.24,8056,7946.75,1
26.2359,nf4,9707,12288,98,8,209.1,63,1980,9251,7939.24,8056,7946.75,1
26.4058,nf4,9703,12288,98,8,209.1,63,1980,9251,7939.24,8056,7946.75,1
26.5758,nf4,9703,12288,98,8,209.1,63,1980,9251,7939.31,8056,7946.75,1
26.7464,nf4,9703,12288,98,8,209.17,63,1980,9251,7939.26,8056,7946.75,1
26.9185,nf4,9703,12288,98,8,209.17,63,1980,9251,7939.24,8056,7946.75,1
27.0894,nf4,9703,12288,98,8,209.17,63,1980,9251,7939.24,8056,7946.75,1
27.2579,nf4,9727,12288,97,8,208.97,64,1980,9251,7939.24,8056,7946.75,1
27.4284,nf4,9727,12288,97,8,208.97,64,1980,9251,7939.24,8056,7946.75,1
27.6000,nf4,9727,12288,97,8,208.97,64,1980,9251,7939.24,8056,7946.75,1
27.7689,nf4,9727,12288,97,8,208.38,64,1980,9251,7939.24,8056,7946.75,1
27.9385,nf4,9727,12288,97,8,208.38,64,1980,9251,7939.24,8056,7946.75,1
28.1090,nf4,9727,12288,97,8,208.38,64,1980,9251,7939.28,8056,7946.75,1
28.2800,nf4,9727,12288,98,8,208.57,64,1980,9251,7939.24,8056,7946.75,1
28.4491,nf4,9727,12288,98,8,208.57,64,1980,9251,7939.24,8056,7946.75,1
28.6209,nf4,9729,12288,98,8,208.57,64,1980,9251,7939.24,8056,7946.75,1
28.7906,nf4,9729,12288,98,8,209.25,64,1980,9251,7939.24,8056,7946.75,1
28.9599,nf4,9729,12288,98,8,209.25,64,1980,9251,7939.24,8056,7946.75,1
29.1286,nf4,9737,12288,98,8,209.25,64,1980,9251,7939.24,8056,7946.75,1
29.2971,nf4,9737,12288,96,8,209.14,64,1980,9251,7939.24,8056,7946.75,1
29.4658,nf4,9717,12288,96,8,209.14,64,1980,9251,7939.24,8056,7946.75,1
29.6359,nf4,9717,12288,96,8,208.65,64,1980,9251,7939.28,8056,7946.75,1
29.8192,nf4,9712,12288,96,8,208.65,64,1980,9251,7939.27,8056,7946.75,1
29.9870,nf4,9720,12288,96,8,208.65,64,1980,9251,7939.26,8056,7946.75,1
30.1719,nf4,9755,12288,96,9,207.45,64,1980,9251,7939.29,8056,7946.75,1
30.3410,nf4,9755,12288,96,9,207.45,64,1980,9251,7939.27,8056,7946.75,1
30.5089,nf4,9756,12288,96,9,207.45,64,1980,9251,7939.27,8056,7946.75,1
30.6805,nf4,9756,12288,96,9,206,64,1980,9251,7939.31,8056,7946.75,1
30.8493,nf4,9762,12288,96,9,206,64,1980,9251,7939.3,8056,7946.75,1
31.0173,nf4,9763,12288,96,9,206,64,1980,9251,7939.24,8056,7946.75,1
31.1869,nf4,9763,12288,96,9,206.48,64,1980,9251,7939.31,8056,7946.75,1
31.3589,nf4,9767,12288,96,9,206.48,64,1980,9251,7939.26,8056,7946.75,1
31.5292,nf4,9768,12288,96,9,206.48,64,1980,9251,7939.24,8056,7946.75,1
31.6999,nf4,9768,12288,96,9,207.81,64,1980,9251,7939.24,8056,7946.75,1
31.8686,nf4,9768,12288,96,9,207.81,64,1980,9251,7939.24,8056,7946.75,1
32.0382,nf4,9768,12288,96,9,207.81,64,1980,9251,7939.24,8056,7946.75,1
32.2070,nf4,9768,12288,98,8,209.14,64,1980,9251,7939.24,8056,7946.75,1
32.3784,nf4,9832,12288,98,8,209.14,64,1980,9251,7939.24,8056,7946.75,1
32.5487,nf4,9942,12288,98,8,209.14,64,1980,9251,7939.24,8056,7946.75,1
32.7174,nf4,9908,12288,98,8,210.87,64,1980,9251,7939.24,8056,7946.75,1
32.8877,nf4,9911,12288,98,8,210.87,64,1980,9251,7939.24,8056,7946.75,1
33.0719,nf4,9919,12288,98,8,210.87,64,1980,9251,7939.24,8056,7946.75,1
33.2400,nf4,9919,12288,97,13,210.43,64,1980,9251,7939.24,8056,7946.75,1
33.4085,nf4,9919,12288,97,13,210.43,64,1980,9251,7939.24,8056,7946.75,1
33.5785,nf4,9919,12288,97,13,210.43,64,1980,9251,7939.24,8056,7946.75,1
33.7500,nf4,9916,12288,97,13,209.05,64,1980,9251,7939.24,8056,7946.75,1
33.9201,nf4,9916,12288,97,13,209.05,64,1980,9251,7939.24,8056,7946.75,1
34.0916,nf4,9916,12288,97,13,209.05,64,1980,9251,7939.24,8056,7946.75,1
34.2618,nf4,9916,12288,97,10,208.23,64,1980,9251,7939.3,8056,7946.75,1
34.4312,nf4,9916,12288,97,10,208.23,64,1980,9251,7939.29,8056,7946.75,1
34.6005,nf4,9916,12288,97,10,208.23,64,1980,9251,7939.26,8056,7946.75,1
34.7704,nf4,9916,12288,97,10,208.44,64,1980,9251,7939.24,8056,7946.75,1
34.9415,nf4,9916,12288,97,10,208.44,64,1980,9251,7939.24,8056,7946.75,1
35.1108,nf4,9916,12288,97,10,208.44,64,1980,9251,7939.24,8056,7946.75,1
35.2816,nf4,9916,12288,97,8,209.79,65,1980,9251,7939.24,8056,7946.75,1
35.4525,nf4,9916,12288,97,8,209.79,65,1980,9251,7939.24,8056,7946.75,1
35.6210,nf4,9907,12288,97,8,209.79,65,1980,9251,7939.29,8056,7946.75,1
35.7904,nf4,9907,12288,97,8,210.7,65,1980,9251,7939.29,8056,7946.75,1
35.9613,nf4,9907,12288,97,8,210.7,65,1980,9251,7939.24,8056,7946.75,1
36.1301,nf4,9907,12288,97,8,210.7,65,1980,9251,7939.24,8056,7946.75,1
36.2999,nf4,9907,12288,97,8,210.78,65,1980,9251,7939.24,8056,7946.75,1
36.4701,nf4,9907,12288,97,8,210.78,65,1980,9251,7939.24,8056,7946.75,1
36.6369,nf4,9907,12288,97,8,210.81,65,1980,9251,7939.24,8056,7946.75,1
36.8064,nf4,9907,12288,97,8,210.81,65,1980,9251,7939.24,8056,7946.75,1
36.9757,nf4,9907,12288,97,8,210.81,65,1980,9251,7939.27,8056,7946.75,1
37.1459,nf4,9907,12288,98,8,211.01,65,1980,9251,7939.24,8056,7946.75,1
37.3164,nf4,9907,12288,98,8,211.01,65,1980,9251,7939.24,8056,7946.75,1
37.4853,nf4,9903,12288,98,8,211.01,65,1980,9251,7939.24,8056,7946.75,1
37.6540,nf4,9903,12288,98,8,211.05,65,1980,9251,7939.24,8056,7946.75,1
37.8249,nf4,9903,12288,98,8,211.05,65,1980,9251,7939.24,8056,7946.75,1
37.9926,nf4,9903,12288,98,8,211.05,65,1980,9251,7939.24,8056,7946.75,1
38.1616,nf4,9903,12288,97,8,211,65,1980,9251,7939.3,8056,7946.75,1
38.3336,nf4,9903,12288,97,8,211,65,1980,9251,7939.29,8056,7946.75,1
38.5037,nf4,9886,12288,97,8,211,65,1980,9251,7939.24,8056,7946.75,1
38.6732,nf4,9886,12288,97,8,211.05,65,1980,9251,7939.24,8056,7946.75,1
38.8441,nf4,9886,12288,97,8,211.05,65,1980,9251,7939.24,8056,7946.75,1
39.0132,nf4,9886,12288,97,8,211.05,65,1980,9251,7939.24,8056,7946.75,1
39.1843,nf4,9884,12288,97,8,211.18,65,1980,9251,7939.24,8056,7946.75,1
39.3558,nf4,9884,12288,97,8,211.18,65,1980,9251,7939.28,8056,7946.75,1
39.5272,nf4,9926,12288,97,8,211.18,65,1980,9251,7939.27,8056,7946.75,1
39.6962,nf4,9934,12288,97,8,211.12,65,1980,9251,7939.27,8056,7946.75,1
39.8676,nf4,9934,12288,97,8,211.12,65,1980,9251,7939.24,8056,7946.75,1
40.0385,nf4,9934,12288,97,8,211.12,65,1980,9251,7939.24,8056,7946.75,1
40.2099,nf4,9934,12288,97,8,211.39,65,1980,9251,7939.24,8056,7946.75,1
40.3813,nf4,9934,12288,97,8,211.39,65,1980,9251,7939.24,8056,7946.75,1
40.5492,nf4,9934,12288,97,8,211.39,65,1980,9251,7939.24,8056,7946.75,1
40.7195,nf4,9934,12288,97,8,211.45,65,1980,9251,7939.24,8056,7946.75,1
40.8898,nf4,9934,12288,97,8,211.45,65,1980,9251,7939.31,8056,7946.75,1
41.0606,nf4,9934,12288,97,8,211.45,65,1980,9251,7939.24,8056,7946.75,1
41.2305,nf4,9934,12288,97,8,211.51,65,1980,9251,7939.24,8056,7946.75,1
41.4009,nf4,9935,12288,97,8,211.51,65,1980,9251,7939.24,8056,7946.75,1
41.5705,nf4,9935,12288,97,8,211.51,65,1980,9251,7939.24,8056,7946.75,1
41.7394,nf4,9935,12288,97,8,211.42,65,1980,9251,7939.24,8056,7946.75,1
41.9084,nf4,9935,12288,97,8,211.42,65,1980,9251,7939.24,8056,7946.75,1
42.0784,nf4,9935,12288,97,8,211.42,65,1980,9251,7939.24,8056,7946.75,1
42.2502,nf4,9935,12288,98,8,211.5,66,1980,9251,7939.24,8056,7946.75,1
42.4522,nf4,9936,12288,98,8,211.5,66,1980,9251,7939.24,8056,7946.75,1
42.6239,nf4,9936,12288,98,8,211.5,66,1980,9251,7939.24,8056,7946.75,1
42.7946,nf4,9936,12288,98,8,211.75,66,1980,9251,7939.24,8056,7946.75,1
42.9652,nf4,9935,12288,98,8,211.75,66,1980,9251,7939.24,8056,7946.75,1
43.1362,nf4,9935,12288,97,8,211.74,66,1980,9251,7939.28,8056,7946.75,1
43.3096,nf4,9935,12288,97,8,211.74,66,1980,9251,7939.27,8056,7946.75,1
43.4800,nf4,9935,12288,97,8,211.74,66,1980,9251,7939.24,8056,7946.75,1
43.6501,nf4,9935,12288,97,8,211.55,66,1980,9251,7939.24,8056,7946.75,1
43.8196,nf4,9935,12288,97,8,211.55,66,1980,9251,7939.24,8056,7946.75,1
43.9929,nf4,9935,12288,97,8,211.55,66,1980,9251,7939.24,8056,7946.75,1
44.1662,nf4,9935,12288,97,8,211.89,66,1980,9251,7939.24,8056,7946.75,1
44.3362,nf4,9935,12288,97,8,211.89,66,1980,9251,7939.24,8056,7946.75,1
44.5082,nf4,9935,12288,97,8,211.89,66,1980,9251,7939.27,8056,7946.75,1
44.6779,nf4,9935,12288,97,8,211.78,66,1980,9251,7939.27,8056,7946.75,1
44.8479,nf4,9935,12288,97,8,211.78,66,1980,9251,7939.24,8056,7946.75,1
45.0185,nf4,9935,12288,97,8,211.78,66,1980,9251,7939.24,8056,7946.75,1
45.1913,nf4,9935,12288,98,8,211.82,66,1980,9251,7939.24,8056,7946.75,1
45.3598,nf4,9935,12288,98,8,211.82,66,1980,9251,7939.24,8056,7946.75,1
45.5297,nf4,9935,12288,98,8,211.82,66,1980,9251,7939.24,8056,7946.75,1
45.6994,nf4,9935,12288,98,8,212.01,66,1980,9251,7939.24,8056,7946.75,1
45.8672,nf4,9935,12288,98,8,212.01,66,1980,9251,7939.24,8056,7946.75,1
46.0355,nf4,9935,12288,98,8,212.01,66,1980,9251,7939.26,8056,7946.75,1
46.2062,nf4,9935,12288,97,8,212.17,66,1980,9251,7939.24,8056,7946.75,1
46.3800,nf4,9935,12288,97,8,212.17,66,1980,9251,7939.24,8056,7946.75,1
46.5519,nf4,9935,12288,97,8,212.17,66,1980,9251,7939.24,8056,7946.75,1
46.7220,nf4,9935,12288,97,8,212.05,66,1980,9251,7939.24,8056,7946.75,1
46.8939,nf4,9933,12288,97,8,212.05,66,1980,9251,7939.24,8056,7946.75,1
47.0660,nf4,9933,12288,97,8,212.05,66,1980,9251,7939.28,8056,7946.75,1
47.2373,nf4,9933,12288,96,8,212.29,66,1980,9251,7939.27,8056,7946.75,1
47.4081,nf4,9933,12288,96,8,212.29,66,1980,9251,7939.24,8056,7946.75,1
47.5777,nf4,9932,12288,96,8,212.29,66,1980,9251,7939.24,8056,7946.75,1
47.7492,nf4,9932,12288,96,8,212.31,66,1980,9251,7939.24,8056,7946.75,1
47.9219,nf4,9930,12288,96,8,212.31,66,1980,9251,7939.24,8056,7946.75,1
48.0915,nf4,9934,12288,96,8,212.31,66,1980,9251,7939.24,8056,7946.75,1
48.2614,nf4,9934,12288,98,12,212.41,66,1980,9251,7939.24,8056,7946.75,1
48.4323,nf4,9934,12288,98,12,212.41,66,1980,9251,7939.27,8056,7946.75,1
48.6014,nf4,9934,12288,98,12,212.41,66,1980,9251,7939.31,8056,7946.75,1
48.7706,nf4,9934,12288,98,12,212.41,66,1980,9251,7939.24,8056,7946.75,1
48.9430,nf4,9934,12288,98,12,212.41,66,1980,9251,7939.24,8056,7946.75,1
49.1135,nf4,9934,12288,98,12,212.41,66,1980,9251,7939.24,8056,7946.75,1
49.2852,nf4,9934,12288,97,8,212.65,66,1980,9251,7939.9,8056,7946.75,2
49.4543,nf4,9934,12288,97,8,212.65,66,1980,9251,7940.92,8056,7946.75,2
49.6224,nf4,9934,12288,97,8,212.65,66,1980,9251,7939.9,8056,7946.75,2
49.7904,nf4,9920,12288,97,8,216.52,67,1980,9251,7939.9,8056,7946.75,2
49.9616,nf4,9920,12288,97,8,216.52,67,1980,9251,7940.63,8056,7946.75,2
50.1323,nf4,9920,12288,97,8,216.52,67,1980,9251,7939.9,8056,7946.75,2
50.3032,nf4,9920,12288,98,6,222.43,67,1965,9251,7939.57,8056,7946.75,2
50.4725,nf4,9920,12288,98,6,222.43,67,1965,9251,7939.95,8056,7946.75,2
50.6455,nf4,9924,12288,98,6,225.13,67,1965,9251,7939.24,8056,7946.75,2
50.8173,nf4,9924,12288,98,6,225.13,67,1965,9251,7939.24,8056,7946.75,2
50.9879,nf4,9924,12288,98,6,225.13,67,1965,9251,7939.24,8056,7946.75,2
51.1599,nf4,9924,12288,97,8,221.43,67,1965,9251,7939.24,8056,7946.75,2
51.3323,nf4,9924,12288,97,8,221.43,67,1965,9251,7939.28,8056,7946.75,2
51.5040,nf4,9924,12288,97,8,221.43,67,1965,9251,7939.24,8056,7946.75,2
51.6746,nf4,9924,12288,97,8,215.69,67,1965,9251,7939.24,8056,7946.75,2
51.8428,nf4,9919,12288,97,8,215.69,67,1965,9251,7939.24,8056,7946.75,2
52.0144,nf4,9915,12288,97,8,215.69,67,1965,9251,7939.24,8056,7946.75,2
52.1854,nf4,9915,12288,97,8,213.14,67,1965,9251,7939.24,8056,7946.75,2
52.3561,nf4,9915,12288,97,8,213.14,67,1965,9251,7939.24,8056,7946.75,2
52.5273,nf4,9916,12288,97,8,213.14,67,1965,9251,7939.29,8056,7946.75,2
52.6987,nf4,9916,12288,97,8,212.97,67,1965,9251,7939.24,8056,7946.75,2
52.8698,nf4,9916,12288,97,8,212.97,67,1965,9251,7939.24,8056,7946.75,2
53.0404,nf4,9915,12288,97,8,212.97,67,1965,9251,7939.24,8056,7946.75,2
53.2109,nf4,9910,12288,98,9,212.94,67,1965,9251,7939.24,8056,7946.75,2
53.3808,nf4,9910,12288,98,9,212.94,67,1965,9251,7939.24,8056,7946.75,2
53.5504,nf4,9910,12288,98,9,212.94,67,1965,9251,7939.24,8056,7946.75,2
53.7220,nf4,9910,12288,98,9,213.15,67,1965,9251,7939.24,8056,7946.75,2
53.8917,nf4,9910,12288,98,9,213.15,67,1965,9251,7939.24,8056,7946.75,2
54.0613,nf4,9910,12288,98,9,213.15,67,1965,9251,7939.27,8056,7946.75,2
54.2319,nf4,9910,12288,96,8,213.26,67,1965,9251,7939.27,8056,7946.75,2
