t_s,codec,used_mib,total_mib,util_gpu,util_mem,power_w,temp_c,clock_sm_mhz,clock_mem_mhz,torch_alloc_mib,torch_reserved_mib,torch_max_alloc_mib,message_id
21.8411,bf16,7653,12288,57,25,204.38,65,1980,9251,5899.31,5978,5915.72,2
22.0108,bf16,7653,12288,57,25,202.55,65,1980,9251,5899.43,5978,5915.72,2
22.1800,bf16,7653,12288,57,25,202.55,65,1980,9251,5899.54,5978,5915.72,2
22.3505,bf16,7653,12288,57,25,202.55,65,1980,9251,5901.9,5978,5915.72,2
22.5231,bf16,7653,12288,45,19,200.66,65,1980,9251,5899.78,5978,5915.72,2
22.6940,bf16,7653,12288,45,19,200.66,65,1980,9251,5899.96,5978,5915.72,2
22.8656,bf16,7653,12288,45,19,200.66,65,1980,9251,5902.46,5978,5915.72,2
23.0362,bf16,7653,12288,45,19,197.74,65,1980,9251,5900.14,5978,5915.72,2
23.2058,bf16,7653,12288,45,19,197.74,65,1980,9251,5902.79,5978,5915.72,2
23.3763,bf16,7653,12288,45,19,197.74,65,1980,9251,5900.38,5978,5915.72,2
23.5477,bf16,7653,12288,46,19,196.01,65,1980,9251,5900.49,5978,5915.72,2
23.7211,bf16,7653,12288,46,19,196.01,65,1980,9251,5900.6,5978,5915.72,2
23.8908,bf16,7653,12288,46,19,196.01,65,1980,9251,5900.75,5978,5915.72,2
24.0606,bf16,7653,12288,46,19,197.02,65,1980,9251,5900.89,5978,5915.72,2
24.2302,bf16,7653,12288,46,19,197.02,65,1980,9251,5900.99,5978,5915.72,2
24.4008,bf16,7653,12288,46,19,197.02,65,1980,9251,5901.11,5978,5915.72,2
24.5696,bf16,7653,12288,53,23,199.04,65,1980,9251,5901.25,5978,5915.72,2
24.7411,bf16,7653,12288,53,23,199.04,65,1980,9251,5901.38,5978,5915.72,2
24.9115,bf16,7653,12288,53,23,199.04,65,1980,9251,5901.49,5978,5915.72,2
25.0826,bf16,7653,12288,53,23,199.19,65,1980,9251,5901.61,5978,5915.72,2
25.2528,bf16,7653,12288,53,23,199.19,65,1980,9251,5905,5978,5915.72,2
25.4234,bf16,7653,12288,53,23,199.19,65,1980,9251,5901.86,5978,5915.72,2
25.5968,bf16,7653,12288,46,19,198.28,65,1980,9251,5901.96,5978,5915.72,2
25.7673,bf16,7653,12288,46,19,198.28,65,1980,9251,5905.52,5978,5915.72,2
25.9379,bf16,7653,12288,46,19,198.28,65,1980,9251,5902.26,5978,5915.72,2
26.1104,bf16,7653,12288,46,19,197.61,65,1980,9251,5905.96,5978,5915.72,2
26.2804,bf16,7653,12288,46,19,197.61,65,1980,9251,5902.53,5978,5915.72,2
26.4504,bf16,7653,12288,46,19,197.61,65,1980,9251,5902.63,5978,5915.72,2
26.6187,bf16,7653,12288,48,20,201.87,65,1980,9251,5902.77,5978,5915.72,2
26.7882,bf16,7653,12288,48,20,201.87,65,1980,9251,5902.9,5978,5915.72,2
26.9587,bf16,7653,12288,48,20,201.87,65,1980,9251,5908.7,5978,5915.72,2
27.1290,bf16,7653,12288,48,20,205.18,66,1980,9251,5903.16,5978,5915.72,2
27.2994,bf16,7653,12288,48,20,205.18,66,1980,9251,5903.28,5978,5915.72,2
27.4716,bf16,7653,12288,48,20,205.18,66,1980,9251,5903.4,5978,5915.72,2
27.6419,bf16,7653,12288,47,20,200.09,65,1980,9251,5903.78,5978,5915.72,2
27.8109,bf16,7653,12288,47,20,200.09,65,1980,9251,5903.64,5978,5915.72,2
27.9824,bf16,7653,12288,47,20,200.09,65,1980,9251,5903.76,5978,5915.72,2
28.1518,bf16,7653,12288,47,20,197.55,65,1980,9251,5903.88,5978,5915.72,2
28.3231,bf16,7653,12288,47,20,197.55,65,1980,9251,5904.03,5978,5915.72,2
28.4933,bf16,7653,12288,47,20,197.55,65,1980,9251,5904.17,5978,5915.72,2
28.6642,bf16,7653,12288,57,26,201.66,65,1980,9251,5904.29,5978,5915.72,2
28.8349,bf16,7653,12288,57,26,201.66,65,1980,9251,5904.58,5978,5915.72,2
29.0052,bf16,7653,12288,57,26,205.85,65,1980,9251,5904.59,5978,5915.72,2
29.1752,bf16,7653,12288,57,26,205.85,65,1980,9251,5909.53,5978,5915.72,2
29.3460,bf16,7653,12288,57,26,205.85,65,1980,9251,5904.89,5978,5915.72,2
29.5158,bf16,7653,12288,58,26,208.5,65,1980,9251,5905.05,5978,5915.72,2
29.6864,bf16,7653,12288,58,26,208.5,65,1980,9251,5910.16,5978,5915.72,2
29.8597,bf16,7653,12288,58,26,208.5,65,1980,9251,5905.32,5978,5915.72,2
30.0287,bf16,7653,12288,58,26,207.59,65,1980,9251,5905.44,5978,5915.72,2
30.1978,bf16,7653,12288,58,26,207.59,65,1980,9251,5905.73,5978,5915.72,2
30.3683,bf16,7653,12288,58,26,207.59,65,1980,9251,5905.74,5978,5915.72,2
30.5376,bf16,7653,12288,57,25,207.28,65,1980,9251,5905.88,5978,5915.72,2
30.7063,bf16,7653,12288,57,25,207.28,65,1980,9251,5906.02,5978,5915.72,2
30.8803,bf16,7653,12288,57,25,207.28,65,1980,9251,5906.18,5978,5915.72,2
31.0513,bf16,7653,12288,57,25,207.54,66,1980,9251,5906.29,5978,5915.72,2
31.2210,bf16,7653,12288,57,25,207.54,66,1980,9251,5906.6,5978,5915.72,2
31.3901,bf16,7653,12288,57,25,207.54,66,1980,9251,5906.6,5978,5915.72,2
31.5630,bf16,7653,12288,59,26,208.84,66,1980,9251,5906.77,5978,5915.72,2
31.7468,bf16,7653,12288,59,26,208.84,66,1980,9251,5906.91,5978,5915.72,2
31.9189,bf16,7653,12288,59,26,208.84,66,1980,9251,5907.06,5978,5915.72,2
32.0894,bf16,7653,12288,59,26,209.43,66,1980,9251,5907.21,5978,5915.88,2
32.2579,bf16,7653,12288,59,26,209.43,66,1980,9251,5896.17,5978,5916.08,2
32.4257,bf16,7653,12288,59,26,209.43,66,1980,9251,5898.18,5978,5916.08,3
32.5963,bf16,7653,12288,49,21,209.9,65,1980,9251,5899.19,5978,5916.08,3
32.7661,bf16,7653,12288,49,21,209.9,65,1980,9251,5898.45,5978,5916.08,3
32.9349,bf16,7653,12288,49,21,209.9,65,1980,9251,5898.85,5978,5916.08,3
33.1060,bf16,7746,12288,49,21,205.8,65,1980,9251,5898.73,5978,5916.08,3
33.2767,bf16,7742,12288,49,21,205.8,65,1980,9251,5899.14,5978,5916.08,3
33.4456,bf16,7742,12288,49,21,205.8,65,1980,9251,5899.01,5978,5916.08,3
33.6171,bf16,7742,12288,53,23,203.02,65,1980,9251,5899.18,5978,5916.08,3
33.8201,bf16,7795,12288,53,23,203.02,65,1980,9251,5901.29,5978,5916.08,3
33.9916,bf16,7815,12288,53,23,203.02,65,1980,9251,5899.36,5978,5916.08,3
34.1622,bf16,7815,12288,53,23,199.69,65,1980,9251,5899.5,5978,5916.08,3
34.3327,bf16,7778,12288,53,23,199.69,65,1980,9251,5899.62,5978,5916.08,3
34.5021,bf16,7739,12288,53,23,199.69,65,1980,9251,5899.73,5978,5916.08,3
34.6708,bf16,7739,12288,52,22,199.26,65,1980,9251,5899.89,5978,5916.08,3
34.8408,bf16,7686,12288,52,22,199.26,65,1980,9251,5900.02,5978,5916.08,3
35.0112,bf16,7686,12288,52,22,203.14,65,1980,9251,5900.14,5978,5916.08,3
35.1815,bf16,7686,12288,52,22,203.14,65,1980,9251,5900.33,5978,5916.08,3
35.3512,bf16,7685,12288,52,22,203.14,65,1980,9251,5900.41,5978,5916.08,3
35.5210,bf16,7685,12288,44,19,202.61,65,1980,9251,5900.51,5978,5916.08,3
35.6915,bf16,7685,12288,44,19,202.61,65,1980,9251,5903.33,5978,5916.08,3
35.8602,bf16,7685,12288,44,19,202.61,65,1980,9251,5900.77,5978,5916.08,3
36.0311,bf16,7685,12288,44,19,199.19,65,1980,9251,5904.98,5978,5916.08,3
36.2018,bf16,7685,12288,44,19,199.19,65,1980,9251,5901.04,5978,5916.08,3
36.3716,bf16,7685,12288,44,19,199.19,65,1980,9251,5901.18,5978,5916.08,3
36.5401,bf16,7685,12288,55,25,201.59,65,1980,9251,5901.31,5978,5916.08,3
36.7096,bf16,7665,12288,55,25,201.59,65,1980,9251,5901.5,5978,5916.08,3
36.8789,bf16,7665,12288,55,25,201.59,65,1980,9251,5901.69,5978,5916.08,3
37.0499,bf16,7665,12288,55,25,205.42,65,1980,9251,5901.79,5978,5916.08,3
37.2200,bf16,7665,12288,55,25,205.42,65,1980,9251,5901.91,5978,5916.08,3
37.3896,bf16,7665,12288,55,25,205.42,65,1980,9251,5902.05,5978,5916.08,3
37.5589,bf16,7665,12288,53,23,207.44,65,1980,9251,5902.18,5978,5916.08,3
37.7287,bf16,7665,12288,53,23,207.44,65,1980,9251,5902.29,5978,5916.08,3
37.8982,bf16,7665,12288,53,23,207.44,65,1980,9251,5902.69,5978,5916.08,3
38.0675,bf16,7665,12288,53,23,203.9,65,1980,9251,5902.56,5978,5916.08,3
38.2377,bf16,7658,12288,53,23,203.9,65,1980,9251,5902.71,5978,5916.08,3
38.4085,bf16,7658,12288,53,23,203.9,65,1980,9251,5906.63,5978,5916.08,3
38.5797,bf16,7658,12288,52,23,201.78,65,1980,9251,5902.97,5978,5916.08,3
38.7471,bf16,7658,12288,52,23,201.78,65,1980,9251,5903.08,5978,5916.08,3
38.9189,bf16,7658,12288,52,23,201.78,65,1980,9251,5903.24,5978,5916.08,3
39.0912,bf16,7658,12288,52,23,204.96,65,1980,9251,5903.36,5978,5916.08,3
39.2610,bf16,7658,12288,52,23,204.96,65,1980,9251,5903.5,5978,5916.08,3
39.4291,bf16,7658,12288,52,23,204.96,65,1980,9251,5903.88,5978,5916.08,3
39.5976,bf16,7658,12288,49,21,202.61,65,1980,9251,5903.74,5978,5916.08,3
39.7678,bf16,7658,12288,49,21,202.61,65,1980,9251,5903.85,5978,5916.08,3
39.9364,bf16,7658,12288,49,21,202.61,65,1980,9251,5903.98,5978,5916.08,3
40.1072,bf16,7658,12288,49,21,200.73,65,1980,9251,5904.12,5978,5916.08,3
40.2769,bf16,7658,12288,49,21,200.73,65,1980,9251,5904.26,5978,5916.08,3
40.4455,bf16,7658,12288,49,21,200.73,65,1980,9251,5904.39,5978,5916.08,3
40.6181,bf16,7658,12288,49,21,201.16,65,1980,9251,5904.5,5978,5916.08,3
40.7883,bf16,7658,12288,49,21,201.16,65,1980,9251,5904.67,5978,5916.08,3
40.9593,bf16,7657,12288,49,21,201.16,65,1980,9251,5904.78,5978,5916.08,3
41.1299,bf16,7657,12288,49,21,203.54,65,1980,9251,5904.91,5978,5916.08,3
41.3010,bf16,7657,12288,49,21,203.54,65,1980,9251,5905.03,5978,5916.08,3
41.4726,bf16,7653,12288,49,21,203.54,65,1980,9251,5905.17,5978,5916.08,3
41.6453,bf16,7693,12288,49,21,202.06,65,1980,9251,5905.29,5978,5916.08,3
41.8153,bf16,7742,12288,49,21,202.06,65,1980,9251,5905.41,5978,5916.08,3
41.9865,bf16,7742,12288,49,21,202.06,65,1980,9251,5905.82,5978,5916.08,3
42.1575,bf16,7742,12288,49,21,199.29,65,1980,9251,5905.7,5978,5916.08,3
42.3288,bf16,7742,12288,49,21,199.29,65,1980,9251,5905.85,5978,5916.08,3
42.5036,bf16,7742,12288,49,21,199.29,65,1980,9251,5905.98,5978,5916.08,3
42.6723,bf16,7742,12288,43,21,200.36,65,1980,9251,5906.12,5978,5916.08,3
42.8421,bf16,7742,12288,43,21,200.36,65,1980,9251,5906.41,5978,5916.08,3
43.0126,bf16,7742,12288,43,21,202.37,65,1980,9251,5906.42,5978,5916.08,3
43.1810,bf16,7800,12288,43,21,202.37,65,1980,9251,5906.54,5978,5916.08,3
43.3499,bf16,7787,12288,43,21,202.37,65,1980,9251,5906.67,5978,5916.08,3
43.5205,bf16,7787,12288,57,25,201.6,65,1980,9251,5906.79,5978,5916.08,3
43.6903,bf16,7787,12288,57,25,201.6,65,1980,9251,5906.92,5978,5916.08,3
43.8604,bf16,7787,12288,57,25,201.6,65,1980,9251,5907.04,5978,5916.08,3
44.0297,bf16,7787,12288,57,25,202.35,65,1980,9251,5898,5978,5916.08,4
44.2003,bf16,7787,12288,57,25,202.35,65,1980,9251,5898.17,5978,5916.08,4
44.3706,bf16,7734,12288,57,25,202.35,65,1980,9251,5898.27,5978,5916.08,4
44.5414,bf16,7690,12288,45,19,201.17,65,1980,9251,5898.64,5978,5916.08,4
44.7101,bf16,7690,12288,45,19,201.17,65,1980,9251,5900.14,5978,5916.08,4
44.8791,bf16,7690,12288,45,19,201.17,65,1980,9251,5898.64,5978,5916.08,4
45.0498,bf16,7690,12288,45,19,199.46,65,1980,9251,5898.76,5978,5916.08,4
45.2196,bf16,7690,12288,45,19,199.46,65,1980,9251,5898.92,5978,5916.08,4
45.3913,bf16,7679,12288,45,19,199.46,65,1980,9251,5899,5978,5916.08,4
45.5607,bf16,7679,12288,50,21,198.27,65,1980,9251,5899.13,5978,5916.08,4
45.7313,bf16,7679,12288,50,21,198.27,65,1980,9251,5899.29,5978,5916.08,4
45.9017,bf16,7679,12288,50,21,198.27,65,1980,9251,5899.44,5978,5916.08,4
46.0735,bf16,7679,12288,50,21,200.95,65,1980,9251,5899.55,5978,5916.08,4
46.2436,bf16,7711,12288,50,21,200.95,65,1980,9251,5899.67,5978,5916.08,4
46.4151,bf16,7761,12288,50,21,200.95,65,1980,9251,5899.82,5978,5916.08,4
46.5866,bf16,7760,12288,41,20,198.75,65,1980,9251,5899.9,5978,5916.08,4
46.7551,bf16,7760,12288,41,20,198.75,65,1980,9251,5900.01,5978,5916.08,4
46.9245,bf16,7760,12288,41,20,198.75,65,1980,9251,5900.12,5978,5916.08,4
47.0946,bf16,7760,12288,41,20,190.96,65,1980,9251,5900.3,5978,5916.08,4
47.2656,bf16,7760,12288,41,20,190.96,65,1980,9251,5900.38,5978,5916.08,4
47.4374,bf16,7735,12288,41,20,190.96,65,1980,9251,5900.45,5978,5916.08,4
47.6062,bf16,7730,12288,38,18,188.31,65,1980,9251,5900.63,5978,5916.08,4
47.7752,bf16,7730,12288,38,18,188.31,65,1980,9251,5900.69,5978,5916.08,4
47.9471,bf16,7730,12288,38,18,188.31,65,1980,9251,5900.91,5978,5916.08,4
48.1177,bf16,7730,12288,38,18,191.22,65,1980,9251,5903.88,5978,5916.08,4
48.2880,bf16,7714,12288,38,18,191.22,65,1980,9251,5901.1,5978,5916.08,4
48.4578,bf16,7692,12288,38,18,191.22,65,1980,9251,5901.22,5978,5916.08,4
48.6300,bf16,7692,12288,42,20,194.17,65,1980,9251,5904.47,5978,5916.08,4
48.7998,bf16,7692,12288,42,20,194.17,65,1980,9251,5901.53,5978,5916.08,4
48.9709,bf16,7692,12288,42,20,194.17,65,1980,9251,5901.68,5978,5916.08,4
49.1425,bf16,7692,12288,42,20,199.86,65,1980,9251,5901.79,5978,5916.08,4
49.3151,bf16,7692,12288,42,20,199.86,65,1980,9251,5901.93,5978,5916.08,4
49.4865,bf16,7644,12288,42,20,199.86,65,1980,9251,5902.05,5978,5916.08,4
49.6561,bf16,7644,12288,38,18,198.33,65,1980,9251,5902.17,5978,5916.08,4
49.8269,bf16,7644,12288,38,18,198.33,65,1980,9251,5902.32,5978,5916.08,4
49.9969,bf16,7644,12288,38,18,198.33,65,1980,9251,5902.45,5978,5916.08,4
50.1667,bf16,7644,12288,38,18,195.81,65,1980,9251,5902.57,5978,5916.08,4
50.3349,bf16,7644,12288,38,18,195.81,65,1980,9251,5906.48,5978,5916.08,4
50.5062,bf16,7644,12288,53,26,198.08,65,1980,9251,5903.31,5978,5916.08,4
50.6783,bf16,7644,12288,53,26,198.08,65,1980,9251,5903.01,5978,5916.08,4
50.8478,bf16,7644,12288,53,26,198.08,65,1980,9251,5903.43,5978,5916.08,4
51.0157,bf16,7644,12288,53,26,201.28,65,1980,9251,5903.31,5978,5916.08,4
51.1859,bf16,7644,12288,53,26,201.28,65,1980,9251,5903.46,5978,5916.08,4
51.3569,bf16,7598,12288,53,26,201.28,65,1980,9251,5903.89,5978,5916.08,4
51.5294,bf16,7596,12288,42,20,203.06,65,1980,9251,5903.74,5978,5916.08,4
51.7019,bf16,7596,12288,42,20,203.06,65,1980,9251,5903.92,5978,5916.08,4
51.8712,bf16,7596,12288,42,20,203.06,65,1980,9251,5904.02,5978,5916.08,4
52.0405,bf16,7596,12288,42,20,202.62,65,1980,9251,5910.61,5978,5916.08,4
52.2119,bf16,7596,12288,42,20,202.62,65,1980,9251,5904.33,5978,5916.08,4
52.3838,bf16,7596,12288,42,20,202.62,65,1980,9251,5904.46,5978,5916.08,4
52.5549,bf16,7596,12288,45,22,200.64,65,1980,9251,5904.58,5978,5916.08,4
52.7250,bf16,7596,12288,45,22,200.64,65,1980,9251,5904.71,5978,5916.08,4
52.8942,bf16,7596,12288,45,22,200.64,65,1980,9251,5904.86,5978,5916.08,4
53.0645,bf16,7596,12288,45,22,201.49,65,1980,9251,5904.99,5978,5916.08,4
53.2343,bf16,7596,12288,45,22,201.49,65,1980,9251,5905.12,5978,5916.08,4
53.4064,bf16,7596,12288,45,22,201.49,65,1980,9251,5905.25,5978,5916.08,4
53.5757,bf16,7596,12288,48,23,198.28,65,1980,9251,5905.42,5978,5916.08,4
53.7472,bf16,7596,12288,48,23,198.28,65,1980,9251,5905.54,5978,5916.08,4
53.9180,bf16,7596,12288,48,23,198.28,65,1980,9251,5905.73,5978,5916.08,4
54.0874,bf16,7596,12288,48,23,201.08,65,1980,9251,5905.86,5978,5916.08,4
54.2595,bf16,7596,12288,48,23,201.08,65,1980,9251,5905.98,5978,5916.08,4
54.4312,bf16,7596,12288,48,23,201.08,65,1980,9251,5911.56,5978,5916.08,4
